,0
0,-0.008644686292450021
1,0.000635696007870703
2,0.012444381852806476
3,0.021545275965912762
4,0.018830907149431947
5,0.015604454847300307
6,0.01684183801435228
7,0.01459642018347149
8,0.007306391225443732
9,-0.0027838947669002164
10,-0.007386892354577615
11,-0.0066235023237313905
12,-0.006038782192795851
13,-0.0040469822287882646
14,-0.001664980541352422
15,0.0041412485798349346
16,0.008646770500384742
17,0.01160930105200212
18,0.016709056164099314
19,0.01926737897695542
20,0.020946156565177527
21,0.020572158172586924
22,0.02173080235151168
23,0.02335169548439874
24,0.01953004319394524
25,0.014034414627436518
26,0.011992704237398328
27,0.009918692562935438
28,0.008345527674035671
29,0.0030049658573113175
30,0.0003288473786212335
31,0.001574153680559051
32,-0.00010738739788049376
33,0.00032302878275589607
34,0.0012028426681834781
35,0.003508461104687116
36,0.00444116954601578
37,0.008394891311039026
38,0.01268282639838636
39,0.016335366605985828
40,0.0206911352052637
41,0.023429789162480067
42,0.02537988513230558
43,0.026670391498602532
44,0.02842346311793106
45,0.027701853195545273
46,0.02790245559673992
47,0.02597577501925182
48,0.024051795955916583
49,0.02302489792056354
50,0.01958553395533088
51,0.0160952310630057
52,0.014638034683380081
53,0.01237962824407267
54,0.007929973900862078
55,0.006619989169016665
56,0.006218956342274089
57,0.004371215120071225
58,0.006163850012029813
59,0.006972701500724654
60,0.0084818342533893
61,0.013109003395974414
62,0.01609790624650389
63,0.019075096705828177
64,0.023126270898904962
65,0.02729546272836097
66,0.02817693029662277
67,0.03229370098033181
68,0.03254064746595535
69,0.032186569257523
70,0.032454822374216916
71,0.03185736494369876
72,0.029734570522065493
73,0.028115161756484
74,0.02501264283637495
75,0.021551886997277694
76,0.021403279334412776
77,0.017139156724764317
78,0.015501878056310587
79,0.013520054627166057
80,0.013706164288481799
81,0.012573806651871026
82,0.014653228303855199
83,0.015252938877436659
84,0.017259220320903976
85,0.021599694270048552
86,0.023830045584500425
87,0.027930404765203507
88,0.02968527111138472
89,0.03417184731586101
90,0.0346623194328722
91,0.038243308788955155
92,0.03863599412500877
93,0.03885725664390577
94,0.03804156344142627
95,0.03769812498072919
96,0.03549152237921982
97,0.03289123933342638
98,0.031467191002566106
