,Frequency,Intensity0,Intensity1,Intensity2,Intensity3,Intensity4,Intensity5,Intensity6,Intensity7,Intensity8,Intensity9,Intensity10,Intensity11,Intensity12,Intensity13,Intensity14,Intensity15,Intensity16,Intensity17,Intensity18,Intensity19,Intensity20,Intensity21,Intensity22,Intensity23,Intensity24,Intensity25,Intensity26,Intensity27,Intensity28,Intensity29,Intensity30,Intensity31,Intensity32,Intensity33,Intensity34,Intensity35,Intensity36,Intensity37,Intensity38,Intensity39,Intensity40,Intensity41,Intensity42,Intensity43,Intensity44,Intensity45,Intensity46,Intensity47,Intensity48,Intensity49,Intensity50,Intensity51,Intensity52,Intensity53,Intensity54,Intensity55,Intensity56,Intensity57,Intensity58,Intensity59,Intensity60,Intensity61,Intensity62,Intensity63,Intensity64,Intensity65,Intensity66,Intensity67,Intensity68,Intensity69,Intensity70,Intensity71,Intensity72,Intensity73,Intensity74,Intensity75,Intensity76,Intensity77,Intensity78,Intensity79,Intensity80,Intensity81,Intensity82,Intensity83,Intensity84,Intensity85,Intensity86,Intensity87,Intensity88,Intensity89,Intensity90,Intensity91,Intensity92,Intensity93,Intensity94,Intensity95,Intensity96,Intensity97,Intensity98,Intensity99,Intensity100,Intensity101,Intensity102,Intensity103,Intensity104,Intensity105,Intensity106,Intensity107,Intensity108,Intensity109,Intensity110,Intensity111,Intensity112,Intensity113,Intensity114,Intensity115,Intensity116,Intensity117,Intensity118,Intensity119
1423,0.3899982467806088,0.13771,0.17801,0.1596,0.15617,0.17688,0.1806,0.13202,0.16181,0.18935,0.15236,0.13847,0.05988,0.06679,0.06014,0.11897,0.34498,0.12193,0.1239,0.12116,0.22371,0.11543,0.14219,0.04385,0.04157,0.20098,0.62792,0.03611,0.14256,0.22446,0.30164,0.16197,0.097,0.20655,0.18313,0.11558,0.15662,0.16553,0.09741,0.07065,0.15526,0.16686,0.18297,0.14716,0.16911,0.11737,0.13385,0.13343,0.10132,0.14552,0.10856,0.10468,0.13148,0.13145,0.13814,0.26005,0.04869,0.03941,0.04552,0.07782,0.06925,0.04088,0.06335,0.04241,0.05479,0.05905,0.06056,0.17535,0.21,0.13144,0.07218,0.12347,0.1151,0.11061,0.18627,0.15133,0.15332,0.1565,0.14065,0.12294,0.11944,0.14758,0.10734,0.12952,0.15428,0.18248,0.18503,0.12061,0.07923,0.0393,0.0284,0.0531,0.07416,0.06188,0.04011,0.06186,0.03981,0.05208,0.0586,0.05043,0.1255,0.10239,0.12794,0.07329,0.20377,0.12166,0.16046,0.08358,0.18905,0.08438,0.13205,0.1229,0.11691,0.15174,0.10274,0.12613,0.14189,0.13093,0.15851,0.12382,0.10522
1424,0.39167205512463715,0.1437,0.18788,0.14546,0.14846,0.15759,0.16399,0.1435,0.14604,0.19845,0.15132,0.12287,0.05758,0.06255,0.0604,0.09918,0.31897,0.09339,0.20959,0.16286,0.13339,0.09725,0.23346,0.04477,0.02888,0.16206,0.64948,0.01764,0.13714,0.20419,0.29277,0.09098,0.07817,0.20984,0.19211,0.08952,0.14636,0.14923,0.11048,0.07672,0.13039,0.15751,0.19051,0.11291,0.19091,0.11489,0.14254,0.1369,0.09194,0.14772,0.10538,0.11416,0.12618,0.1186,0.12755,0.26204,0.04809,0.03554,0.0422,0.07376,0.06491,0.03946,0.05663,0.03857,0.05743,0.06017,0.05927,0.19359,0.20912,0.15631,0.0714,0.11364,0.11841,0.09898,0.189,0.17676,0.12269,0.17034,0.13617,0.11499,0.11689,0.13278,0.10702,0.137,0.13627,0.1757,0.18204,0.11548,0.09371,0.03603,0.02681,0.04785,0.07311,0.05784,0.03606,0.0527,0.03269,0.05063,0.05591,0.04701,0.10385,0.09563,0.10774,0.07239,0.17847,0.14042,0.13181,0.09267,0.18235,0.09213,0.10577,0.12432,0.11304,0.13505,0.11093,0.11855,0.12966,0.1168,0.16634,0.13629,0.10967
1425,0.393360292817402,0.15686,0.18853,0.13801,0.14787,0.14074,0.14973,0.16136,0.13289,0.19427,0.15115,0.11707,0.05665,0.06134,0.06031,0.08424,0.30732,0.07745,0.26156,0.209,0.07134,0.09117,0.33295,0.06294,0.03482,0.13154,0.72787,0.03468,0.13498,0.17874,0.20279,0.05301,0.0722,0.20335,0.19592,0.07572,0.13574,0.13001,0.12792,0.09049,0.10943,0.14838,0.18954,0.08927,0.19293,0.11376,0.14937,0.14224,0.08735,0.15126,0.10473,0.12652,0.12115,0.10874,0.11571,0.25575,0.05012,0.03372,0.03866,0.069,0.06276,0.03725,0.05357,0.03342,0.05915,0.06179,0.05778,0.19026,0.19218,0.18715,0.07052,0.11212,0.13345,0.10407,0.17559,0.18759,0.09972,0.18239,0.13255,0.11163,0.1219,0.12043,0.11095,0.14571,0.12301,0.17198,0.17531,0.11818,0.11551,0.03617,0.02612,0.03953,0.06972,0.05478,0.03338,0.04743,0.02701,0.04842,0.05451,0.04465,0.0939,0.1029,0.10306,0.0711,0.1505,0.16308,0.10795,0.11761,0.16121,0.10807,0.08655,0.12168,0.1152,0.12194,0.12381,0.11199,0.12076,0.10695,0.17395,0.15001,0.12216
1426,0.39506314725260516,0.17234,0.17864,0.13823,0.15488,0.13422,0.14328,0.17786,0.1253,0.17943,0.15176,0.12283,0.05906,0.06181,0.06069,0.07683,0.31004,0.06872,0.19989,0.228,0.05056,0.09253,0.26481,0.10213,0.06668,0.10566,0.8329,0.08618,0.13741,0.15423,0.12496,0.05436,0.08098,0.1866,0.19368,0.07627,0.12685,0.11183,0.1461,0.1134,0.09492,0.14256,0.18207,0.07657,0.17262,0.11379,0.15143,0.15052,0.08982,0.1542,0.10875,0.13988,0.1184,0.10266,0.10364,0.2394,0.05349,0.03474,0.03693,0.06573,0.06546,0.03557,0.05292,0.03113,0.06002,0.06224,0.05554,0.16448,0.16774,0.21024,0.06959,0.11929,0.15804,0.12319,0.15395,0.17261,0.08575,0.18485,0.13135,0.1133,0.13374,0.11649,0.12065,0.1525,0.11573,0.17004,0.16341,0.12847,0.14351,0.03626,0.02784,0.03368,0.06458,0.05355,0.03284,0.0464,0.02646,0.04658,0.05462,0.04331,0.09833,0.12342,0.11218,0.06961,0.12697,0.17828,0.09543,0.15236,0.1338,0.1332,0.07726,0.11997,0.12308,0.1132,0.13614,0.10609,0.11522,0.10299,0.17928,0.161,0.14146
1427,0.396780809082962,0.18385,0.16411,0.14596,0.16576,0.14144,0.14718,0.18289,0.12484,0.16124,0.1541,0.13854,0.06448,0.06281,0.06301,0.07797,0.32131,0.06472,0.11322,0.1929,0.06993,0.1019,0.15847,0.1688,0.12478,0.08408,0.93565,0.18342,0.14444,0.13194,0.07289,0.09826,0.10469,0.16394,0.18561,0.09138,0.12159,0.09697,0.16066,0.14255,0.08702,0.13831,0.17344,0.07834,0.14176,0.11452,0.14588,0.16206,0.10109,0.15562,0.11777,0.15143,0.11902,0.10106,0.09405,0.22026,0.05682,0.03723,0.03831,0.06472,0.06979,0.03757,0.05294,0.03343,0.05999,0.062,0.05234,0.13199,0.14442,0.20809,0.06934,0.1353,0.18212,0.14866,0.13318,0.1405,0.08106,0.17211,0.13229,0.12281,0.15016,0.12348,0.13662,0.15429,0.11425,0.16762,0.1477,0.14564,0.17904,0.03523,0.03182,0.03312,0.05998,0.05465,0.0347,0.04864,0.03,0.04576,0.05633,0.04265,0.1158,0.15378,0.13083,0.06879,0.10899,0.17661,0.09723,0.18209,0.10986,0.16484,0.08107,0.12263,0.13535,0.10876,0.14148,0.10079,0.11153,0.10685,0.1804,0.16445,0.16175
1428,0.39851347229135825,0.18628,0.1533,0.15927,0.17351,0.16036,0.16099,0.17335,0.1322,0.14753,0.15927,0.15963,0.06929,0.06388,0.0674,0.08735,0.33788,0.06687,0.0532,0.13234,0.13729,0.12217,0.0885,0.27767,0.19935,0.06831,0.9634,0.38492,0.15321,0.10962,0.04326,0.17894,0.13818,0.14254,0.16972,0.11975,0.12015,0.08683,0.16646,0.16983,0.08648,0.1312,0.1633,0.09879,0.11387,0.11619,0.13334,0.17443,0.11899,0.15567,0.12996,0.15754,0.12207,0.10514,0.09012,0.20411,0.05862,0.03885,0.04197,0.0645,0.07082,0.04415,0.05311,0.03735,0.05901,0.06234,0.05059,0.10678,0.12693,0.18057,0.07,0.16037,0.18912,0.16728,0.11909,0.10853,0.08535,0.14888,0.13425,0.14196,0.16773,0.13884,0.15612,0.14946,0.11792,0.16401,0.13205,0.16657,0.22657,0.0355,0.03594,0.03578,0.05716,0.05797,0.0388,0.05259,0.03362,0.04609,0.05869,0.04332,0.13897,0.18331,0.15376,0.06853,0.09561,0.15923,0.11464,0.18806,0.09686,0.18967,0.09937,0.12538,0.15019,0.10907,0.13678,0.09687,0.10865,0.11937,0.17656,0.15988,0.17381
1429,0.4002613342638803,0.1784,0.1526,0.17452,0.17221,0.18258,0.17916,0.15751,0.14704,0.14412,0.16664,0.1785,0.06974,0.06474,0.07207,0.10385,0.35664,0.07805,0.02666,0.07731,0.23445,0.15636,0.05099,0.3827,0.25694,0.05874,0.8671,0.6837,0.15842,0.0856,0.03229,0.2353,0.16569,0.12654,0.14535,0.156,0.11971,0.08355,0.15944,0.18447,0.09552,0.11856,0.14617,0.13708,0.09516,0.11898,0.11914,0.18335,0.13706,0.15563,0.14285,0.15515,0.12542,0.11532,0.09314,0.18874,0.0584,0.03835,0.04489,0.06334,0.06853,0.05207,0.05324,0.03853,0.05816,0.06327,0.05294,0.09487,0.11704,0.1444,0.07062,0.19121,0.17219,0.16683,0.11469,0.08824,0.0985,0.12517,0.13725,0.16642,0.18364,0.15597,0.17431,0.13844,0.12589,0.16027,0.12003,0.18373,0.29793,0.03985,0.03743,0.03838,0.05562,0.06191,0.04396,0.05572,0.03478,0.04814,0.06043,0.04571,0.15792,0.1925,0.17304,0.06804,0.08861,0.13689,0.14649,0.16789,0.09837,0.18696,0.12951,0.12568,0.16579,0.1147,0.12492,0.09546,0.10775,0.13931,0.16804,0.15196,0.17149
1430,0.402024595864775,0.16459,0.16428,0.18694,0.16278,0.19462,0.19048,0.14611,0.16663,0.15296,0.17396,0.18641,0.06592,0.06609,0.07483,0.12495,0.3658,0.10392,0.03829,0.03876,0.24833,0.20824,0.04041,0.27168,0.23388,0.05534,0.73197,0.59132,0.15565,0.06281,0.03523,0.17543,0.16705,0.11431,0.1181,0.18603,0.11598,0.08982,0.14157,0.17947,0.11521,0.10134,0.12144,0.1872,0.08692,0.12133,0.1095,0.1859,0.14718,0.15651,0.15459,0.14409,0.12748,0.13041,0.10192,0.17089,0.05751,0.03693,0.04422,0.0622,0.06739,0.05692,0.05287,0.03509,0.0598,0.06357,0.05804,0.09764,0.115,0.11368,0.06998,0.21807,0.14351,0.14834,0.12154,0.0853,0.12075,0.10903,0.14114,0.18496,0.19625,0.16674,0.18777,0.12441,0.13783,0.1574,0.11379,0.18826,0.3791,0.04848,0.03513,0.04028,0.05542,0.06407,0.04783,0.05652,0.03402,0.05296,0.06114,0.04859,0.16586,0.17281,0.17895,0.06716,0.09122,0.12182,0.18443,0.13842,0.11571,0.15562,0.16414,0.1281,0.18006,0.12602,0.11252,0.09707,0.11153,0.1632,0.15593,0.14432,0.15737
1431,0.40380346151340035,0.15228,0.18465,0.19167,0.15297,0.18799,0.18622,0.14502,0.18421,0.17106,0.17999,0.17972,0.06118,0.06937,0.07516,0.14376,0.37271,0.15447,0.09383,0.0235,0.16328,0.2855,0.05884,0.16943,0.15712,0.05815,0.62429,0.31361,0.14607,0.04851,0.05204,0.09449,0.14264,0.10288,0.09551,0.19261,0.10743,0.10741,0.12123,0.15764,0.14517,0.08307,0.09683,0.24106,0.08972,0.12125,0.10675,0.18198,0.14401,0.1573,0.16428,0.12797,0.12758,0.14858,0.11529,0.15092,0.0573,0.03665,0.0404,0.06336,0.07093,0.05721,0.05192,0.0288,0.06412,0.06241,0.06114,0.11527,0.12076,0.09602,0.06854,0.22774,0.11895,0.12493,0.14046,0.10155,0.15061,0.10397,0.14446,0.18574,0.20236,0.16525,0.19528,0.11273,0.15377,0.15548,0.1149,0.17796,0.33349,0.05837,0.0311,0.04248,0.05761,0.06469,0.049,0.05687,0.03339,0.05959,0.06141,0.05031,0.15989,0.13991,0.16914,0.06675,0.10552,0.12384,0.2092,0.11633,0.14791,0.11796,0.18901,0.13462,0.18892,0.14289,0.10644,0.10178,0.12205,0.18455,0.14298,0.13715,0.13945
1432,0.4055981392632273,0.14675,0.20289,0.1862,0.15132,0.16968,0.1706,0.1545,0.19029,0.18999,0.18603,0.16385,0.05879,0.07487,0.07409,0.14892,0.39844,0.24763,0.21942,0.04143,0.09978,0.37681,0.11818,0.10427,0.09104,0.06503,0.52447,0.14422,0.13536,0.04977,0.08986,0.05788,0.11337,0.09411,0.08123,0.17469,0.09696,0.13681,0.10758,0.128,0.18423,0.06832,0.07961,0.28432,0.10525,0.11928,0.10921,0.17257,0.12972,0.15567,0.17179,0.11188,0.12512,0.16726,0.13348,0.1294,0.05732,0.03783,0.03718,0.06649,0.07867,0.05541,0.05155,0.024,0.06718,0.06063,0.05942,0.14683,0.13522,0.09605,0.06841,0.21339,0.10951,0.10962,0.16843,0.13483,0.18179,0.10981,0.14609,0.16666,0.19687,0.15251,0.1953,0.10787,0.17129,0.15449,0.12484,0.15947,0.21402,0.06538,0.02885,0.04487,0.06163,0.0675,0.04953,0.06003,0.03488,0.06379,0.06222,0.05072,0.14001,0.11354,0.15117,0.06808,0.13281,0.14712,0.20262,0.11093,0.18606,0.09248,0.18572,0.13984,0.18677,0.16293,0.11155,0.11055,0.13944,0.19412,0.13382,0.13126,0.12456
1433,0.40740891632931975,0.14944,0.20593,0.17306,0.16281,0.1537,0.15642,0.17092,0.18034,0.19849,0.19427,0.14869,0.06019,0.08117,0.07214,0.13581,0.43937,0.36067,0.36803,0.1041,0.08589,0.37197,0.24149,0.06482,0.05619,0.07371,0.40588,0.05385,0.1277,0.06925,0.16862,0.06813,0.09662,0.09446,0.07537,0.14655,0.08801,0.17714,0.107,0.10129,0.22205,0.05992,0.07168,0.29642,0.13613,0.11801,0.11558,0.15849,0.11332,0.15003,0.17712,0.09979,0.12014,0.18062,0.15448,0.10384,0.05722,0.03961,0.03725,0.06936,0.08673,0.05533,0.05339,0.02486,0.06593,0.06002,0.05501,0.18386,0.15953,0.11658,0.07053,0.18402,0.12277,0.11035,0.19165,0.17727,0.20194,0.12617,0.14561,0.13787,0.17945,0.13652,0.18684,0.11164,0.18415,0.15441,0.14461,0.14163,0.12791,0.06769,0.0297,0.04581,0.065,0.07445,0.05297,0.06644,0.0399,0.06243,0.06452,0.05106,0.11342,0.10571,0.13317,0.07179,0.17234,0.18391,0.17046,0.12656,0.20822,0.08514,0.15402,0.14122,0.17193,0.18078,0.12915,0.12522,0.16166,0.18663,0.13273,0.13073,0.11715
1434,0.4092358580643553,0.16006,0.19277,0.15939,0.18568,0.14888,0.1536,0.18728,0.16097,0.19186,0.2059,0.14259,0.06427,0.0863,0.0686,0.11402,0.45456,0.30545,0.20115,0.2277,0.12079,0.27286,0.36936,0.05156,0.05691,0.08729,0.29002,0.01713,0.12501,0.10555,0.29113,0.1269,0.0997,0.10945,0.07804,0.12145,0.0806,0.21785,0.12279,0.08721,0.22982,0.05641,0.07338,0.2724,0.18696,0.11867,0.12747,0.14118,0.10442,0.13989,0.17945,0.09461,0.11472,0.18146,0.16987,0.07124,0.05815,0.04213,0.0384,0.0714,0.09012,0.05791,0.05732,0.03159,0.06279,0.06193,0.05251,0.20151,0.19062,0.15651,0.07343,0.15386,0.16022,0.12876,0.1895,0.20855,0.19906,0.15413,0.1433,0.11353,0.15757,0.12726,0.17269,0.12414,0.18564,0.15464,0.17291,0.1311,0.07918,0.06643,0.03272,0.04371,0.06664,0.082,0.0591,0.07312,0.048,0.05827,0.06884,0.05247,0.09361,0.12082,0.1216,0.07717,0.21289,0.20889,0.1344,0.16196,0.19601,0.09534,0.11625,0.14341,0.15029,0.19134,0.15435,0.14637,0.18409,0.16712,0.1416,0.14009,0.12035
1435,0.4110792586970357,0.17722,0.17665,0.153,0.20583,0.15745,0.16507,0.19393,0.14402,0.17649,0.22041,0.14944,0.06738,0.08791,0.06355,0.09665,0.42943,0.18328,0.07054,0.33889,0.20158,0.18013,0.2459,0.06383,0.09269,0.11212,0.2083,0.03598,0.12971,0.15692,0.29943,0.21845,0.12203,0.13996,0.09163,0.10783,0.07328,0.22742,0.15392,0.08976,0.19394,0.05411,0.08664,0.22666,0.25662,0.1202,0.1454,0.12359,0.10878,0.12558,0.17703,0.09835,0.11231,0.16885,0.16987,0.03196,0.06033,0.04603,0.03656,0.0735,0.08705,0.0593,0.06063,0.0399,0.06193,0.06682,0.05417,0.17895,0.21367,0.20126,0.07558,0.12945,0.20772,0.15786,0.15999,0.20066,0.17481,0.19088,0.14161,0.10375,0.14015,0.13245,0.15834,0.14427,0.17391,0.15474,0.20072,0.13219,0.05592,0.0635,0.03755,0.03936,0.06853,0.08518,0.06347,0.0767,0.05563,0.05723,0.0747,0.05496,0.09216,0.15572,0.12353,0.08241,0.22737,0.19911,0.11021,0.20192,0.16167,0.12137,0.09246,0.14784,0.13122,0.19247,0.17383,0.17128,0.19927,0.14541,0.1602,0.16048,0.13482
1436,0.4129393416508076,0.19463,0.17046,0.15873,0.20313,0.17615,0.18614,0.18543,0.13797,0.16204,0.23537,0.16757,0.06631,0.08423,0.05915,0.09155,0.40877,0.09847,0.01938,0.19687,0.26644,0.10928,0.1243,0.10294,0.15827,0.15049,0.16246,0.11748,0.14399,0.2243,0.16035,0.22709,0.15683,0.18252,0.11928,0.11169,0.06733,0.18906,0.18935,0.10659,0.14392,0.05297,0.11325,0.17322,0.29288,0.12163,0.16241,0.10958,0.12704,0.10914,0.16867,0.11087,0.11458,0.14924,0.15459,-0.00935,0.06113,0.05035,0.03213,0.07525,0.08152,0.05495,0.06078,0.04547,0.0634,0.07403,0.05816,0.1371,0.20781,0.21846,0.07725,0.11334,0.22726,0.17975,0.12387,0.15964,0.1427,0.2186,0.1436,0.11277,0.13253,0.15412,0.14849,0.16805,0.15446,0.15685,0.21055,0.14689,0.05047,0.06047,0.04386,0.03689,0.07301,0.08349,0.06304,0.07591,0.05805,0.06189,0.0806,0.05741,0.11406,0.19546,0.14415,0.08605,0.20304,0.1689,0.10472,0.21385,0.13215,0.15829,0.09136,0.15012,0.12221,0.18394,0.17335,0.19346,0.20115,0.12933,0.18657,0.18851,0.15684
1437,0.414816334411353,0.20014,0.17977,0.17745,0.18019,0.19474,0.20279,0.16831,0.14579,0.15598,0.24755,0.1893,0.06207,0.07667,0.05766,0.10074,0.39875,0.04672,0.01947,0.07423,0.21322,0.05986,0.06033,0.17898,0.25784,0.20002,0.12959,0.33181,0.1686,0.29651,0.05969,0.13242,0.18881,0.22733,0.1597,0.13784,0.06704,0.13182,0.20375,0.13437,0.10715,0.05845,0.1527,0.12079,0.23182,0.12345,0.16637,0.10217,0.15247,0.09355,0.1549,0.12903,0.11968,0.12927,0.13279,-0.04494,0.05869,0.05287,0.02979,0.07476,0.0792,0.04619,0.05815,0.04783,0.06459,0.08156,0.0615,0.10751,0.17383,0.19645,0.07909,0.10901,0.19728,0.17581,0.10071,0.12035,0.11561,0.21184,0.14907,0.13904,0.13704,0.18257,0.14529,0.18639,0.13668,0.16557,0.19448,0.17284,0.05841,0.05888,0.04927,0.03959,0.07884,0.08059,0.05956,0.07208,0.0541,0.0698,0.08481,0.05918,0.15732,0.20963,0.18141,0.088,0.16379,0.14408,0.12089,0.18599,0.12476,0.18852,0.11462,0.15049,0.12659,0.16804,0.15419,0.20431,0.19045,0.12376,0.21418,0.21452,0.17854
1438,0.4167104686193341,0.18731,0.20206,0.20506,0.16122,0.19921,0.20015,0.15524,0.1654,0.16268,0.25453,0.20152,0.05855,0.0694,0.05895,0.12112,0.40438,0.01903,0.06828,0.01911,0.14233,0.03179,0.0357,0.29737,0.36439,0.2491,0.08635,0.7087,0.20487,0.31079,0.00934,0.06607,0.19355,0.254,0.20005,0.1848,0.07652,0.08322,0.18053,0.17049,0.09158,0.07711,0.19969,0.07731,0.15268,0.12652,0.15238,0.10164,0.1685,0.08116,0.13792,0.14762,0.12472,0.11265,0.11317,-0.06675,0.05591,0.05258,0.03261,0.07107,0.08124,0.04075,0.055,0.04958,0.06418,0.08672,0.06325,0.10344,0.13281,0.16151,0.08024,0.11945,0.15272,0.15016,0.09982,0.10293,0.103,0.17537,0.15488,0.17175,0.15411,0.19477,0.14773,0.18883,0.12631,0.1845,0.16575,0.19838,0.08403,0.05979,0.05166,0.04569,0.08222,0.0794,0.05691,0.06759,0.04891,0.07651,0.08661,0.06145,0.20939,0.18297,0.2179,0.08884,0.13176,0.13649,0.15913,0.14952,0.14493,0.1856,0.16115,0.15414,0.14392,0.15096,0.13164,0.19823,0.17203,0.13066,0.22974,0.22146,0.1908
1439,0.4186219801656906,0.16566,0.22263,0.2281,0.16333,0.18577,0.18228,0.15441,0.18803,0.18187,0.25488,0.19392,0.05773,0.06563,0.06096,0.14447,0.36174,0.01753,0.17858,0.01196,0.1228,0.0244,0.04805,0.34166,0.30202,0.26519,0.0295,0.58937,0.25451,0.24249,-0.00671,0.05882,0.16474,0.24492,0.21619,0.22795,0.09618,0.0555,0.13896,0.20379,0.09714,0.11206,0.23338,0.05256,0.09882,0.13057,0.1281,0.10616,0.15963,0.07372,0.12179,0.16039,0.13042,0.10289,0.10106,-0.07028,0.05775,0.05049,0.03893,0.06606,0.08464,0.04465,0.05358,0.05259,0.06205,0.0877,0.0636,0.12487,0.10165,0.13583,0.07931,0.14591,0.12516,0.12289,0.12333,0.11039,0.11275,0.13468,0.15839,0.18902,0.18083,0.17769,0.15296,0.17499,0.12412,0.21293,0.14154,0.2041,0.13977,0.06297,0.05245,0.05126,0.08257,0.08019,0.05718,0.06345,0.04959,0.07865,0.08665,0.0654,0.23809,0.14373,0.2213,0.08836,0.11559,0.14979,0.20932,0.13065,0.18745,0.15094,0.21995,0.15989,0.17245,0.14039,0.12085,0.17873,0.15051,0.1488,0.22287,0.20076,0.18723
1440,0.4205511092895726,0.14965,0.22064,0.22667,0.18753,0.16703,0.16692,0.16637,0.19728,0.20485,0.2466,0.17195,0.05889,0.06533,0.06139,0.15774,0.24471,0.04859,0.29649,0.05131,0.16656,0.04181,0.10476,0.19811,0.19377,0.22905,-0.03063,0.25695,0.31476,0.16277,0.00702,0.1117,0.12654,0.20971,0.19699,0.2233,0.12093,0.05276,0.1055,0.21035,0.12326,0.16109,0.22427,0.05443,0.07422,0.13405,0.10692,0.11488,0.13186,0.0725,0.11182,0.16222,0.1415,0.10486,0.099,-0.05574,0.06471,0.04712,0.04541,0.06302,0.08726,0.05529,0.0554,0.05576,0.05833,0.08418,0.06174,0.16391,0.08939,0.12953,0.07683,0.18925,0.12425,0.11082,0.16769,0.13734,0.14852,0.10623,0.15915,0.17581,0.20807,0.14892,0.15957,0.15489,0.1321,0.24329,0.1313,0.18373,0.22912,0.06714,0.05443,0.0554,0.08317,0.08245,0.05973,0.06006,0.058,0.07687,0.08554,0.06939,0.21854,0.12249,0.18523,0.0863,0.12028,0.18107,0.23672,0.13706,0.22987,0.11381,0.24885,0.16184,0.20747,0.14189,0.13017,0.15542,0.13108,0.17345,0.1991,0.16754,0.16852
1441,0.42249810067899285,0.14661,0.1969,0.19865,0.21561,0.15924,0.16549,0.18409,0.18274,0.21332,0.22723,0.15094,0.06087,0.06548,0.05884,0.15015,0.1264,0.1201,0.19043,0.15707,0.24911,0.0938,0.21524,0.07934,0.11934,0.15988,-0.08789,0.08348,0.36492,0.09993,0.05189,0.21172,0.10026,0.16943,0.15679,0.17848,0.14354,0.07361,0.09238,0.18044,0.16548,0.21086,0.1837,0.08532,0.08154,0.13522,0.10046,0.1292,0.10485,0.07683,0.11205,0.15167,0.16073,0.12167,0.10824,-0.02554,0.07126,0.0413,0.05027,0.0626,0.08844,0.06456,0.05953,0.05646,0.05405,0.07742,0.05738,0.19636,0.1013,0.14691,0.07475,0.24501,0.15041,0.12486,0.21039,0.16831,0.19907,0.09834,0.1583,0.14434,0.22061,0.13103,0.1692,0.13708,0.15421,0.26011,0.13752,0.1529,0.29143,0.07085,0.05763,0.0583,0.08514,0.08549,0.06228,0.05907,0.06906,0.07596,0.08265,0.07018,0.17669,0.13208,0.14259,0.08395,0.1494,0.21292,0.21134,0.16708,0.23408,0.09377,0.21321,0.16133,0.23131,0.15673,0.15617,0.13485,0.12093,0.19459,0.17144,0.14285,0.14398
1442,0.42446320357428885,0.15723,0.17423,0.16568,0.21663,0.17007,0.17842,0.19291,0.15547,0.19654,0.1984,0.14241,0.06208,0.06259,0.05393,0.12589,0.04194,0.25021,0.06916,0.30707,0.24898,0.20161,0.29027,0.0151,0.07651,0.08318,-0.13802,0.01561,0.35515,0.05985,0.1461,0.24224,0.09553,0.13763,0.11254,0.13811,0.16317,0.11343,0.10318,0.13523,0.20486,0.23133,0.14248,0.14567,0.12681,0.13384,0.11385,0.14949,0.09301,0.08433,0.12389,0.13085,0.18339,0.14974,0.12813,0.01842,0.07116,0.03334,0.05274,0.06202,0.08596,0.06607,0.06235,0.0536,0.05064,0.07041,0.05305,0.18844,0.14072,0.18188,0.0742,0.28114,0.18987,0.16298,0.20409,0.17661,0.22429,0.11546,0.15664,0.11734,0.20849,0.13255,0.18424,0.12667,0.18519,0.25123,0.15761,0.12855,0.2321,0.07294,0.06014,0.05811,0.08574,0.08732,0.06212,0.06176,0.07597,0.07959,0.07778,0.06695,0.14312,0.17132,0.11922,0.08344,0.19812,0.21702,0.16276,0.20231,0.19439,0.09609,0.15597,0.16148,0.22146,0.1804,0.178,0.11916,0.12674,0.19884,0.14888,0.13718,0.12655
1443,0.4264466718744851,0.17722,0.16913,0.14713,0.18832,0.19158,0.19473,0.1815,0.13494,0.16826,0.16779,0.15031,0.06008,0.05639,0.04921,0.10125,-0.00999,0.36942,0.03107,0.22675,0.15763,0.34293,0.16264,-0.00017,0.06675,0.022,-0.17209,0.02505,0.29406,0.04728,0.28606,0.13566,0.11512,0.12065,0.07813,0.12264,0.18845,0.16024,0.13946,0.09831,0.20875,0.2068,0.1124,0.23173,0.20129,0.13148,0.14195,0.17084,0.10102,0.09314,0.14642,0.1054,0.19971,0.17457,0.15052,0.07737,0.06288,0.02723,0.05152,0.05981,0.07777,0.05879,0.06083,0.04961,0.04904,0.06619,0.05215,0.15042,0.19878,0.20654,0.07457,0.25233,0.20382,0.18898,0.15269,0.15113,0.19218,0.15553,0.15358,0.1094,0.17807,0.14934,0.20384,0.12832,0.20129,0.22193,0.18271,0.11916,0.14407,0.07272,0.06098,0.05373,0.08404,0.08591,0.05832,0.06594,0.07684,0.08557,0.07275,0.06218,0.12909,0.21241,0.1252,0.08529,0.23685,0.18853,0.12771,0.20346,0.14752,0.12012,0.11857,0.15786,0.18604,0.2009,0.17088,0.11199,0.14978,0.18307,0.13752,0.15036,0.12591
