,Frequency,Intensity0,Intensity1,Intensity2,Intensity3,Intensity4,Intensity5,Intensity6,Intensity7,Intensity8,Intensity9,Intensity10,Intensity11,Intensity12,Intensity13,Intensity14,Intensity15,Intensity16,Intensity17,Intensity18,Intensity19,Intensity20,Intensity21,Intensity22,Intensity23,Intensity24,Intensity25,Intensity26,Intensity27,Intensity28,Intensity29,Intensity30,Intensity31,Intensity32,Intensity33,Intensity34,Intensity35,Intensity36,Intensity37,Intensity38,Intensity39,Intensity40,Intensity41,Intensity42,Intensity43,Intensity44,Intensity45,Intensity46,Intensity47,Intensity48,Intensity49,Intensity50,Intensity51,Intensity52,Intensity53,Intensity54,Intensity55,Intensity56,Intensity57,Intensity58,Intensity59,Intensity60,Intensity61,Intensity62,Intensity63,Intensity64,Intensity65,Intensity66,Intensity67,Intensity68,Intensity69,Intensity70,Intensity71,Intensity72,Intensity73,Intensity74,Intensity75,Intensity76,Intensity77,Intensity78,Intensity79,Intensity80,Intensity81,Intensity82,Intensity83,Intensity84,Intensity85,Intensity86,Intensity87,Intensity88,Intensity89,Intensity90,Intensity91,Intensity92,Intensity93,Intensity94,Intensity95,Intensity96,Intensity97,Intensity98,Intensity99,Intensity100,Intensity101,Intensity102,Intensity103,Intensity104,Intensity105,Intensity106,Intensity107,Intensity108,Intensity109,Intensity110,Intensity111,Intensity112,Intensity113,Intensity114
1353,0.30019601435209853,0.19005,0.18486,0.18657,0.18505,0.18858,0.18406,0.18809,0.18496,0.18398,0.18601,0.1814,0.09461,0.25409,0.1011,0.08023,0.0909,0.10043,0.1109,0.09135,0.09709,0.09709,0.09735,0.13608,0.10478,0.09728,0.09625,0.17168,0.16139,0.16777,0.10269,0.17181,0.16475,0.16377,0.16199,0.16649,0.15464,0.16197,0.10972,0.10604,0.1601,0.15163,0.16678,0.15253,0.15702,0.15583,0.15365,0.15992,0.149,0.16662,0.15053,0.08635,0.0692,0.07544,0.08611,0.10191,0.08746,0.0893,0.08137,0.0847,0.0929,0.08816,0.16328,0.15131,0.15877,0.09754,0.16232,0.15908,0.14331,0.16169,0.16359,0.15171,0.15819,0.13797,0.14467,0.15624,0.15153,0.14886,0.14629,0.15015,0.15129,0.1504,0.15723,0.18869,0.0833,0.07808,0.07665,0.08471,0.09244,0.08145,0.0786,0.07625,0.07905,0.08266,0.0795,0.14608,0.12419,0.15303,0.08439,0.15386,0.14213,0.13683,0.14322,0.13635,0.14318,0.15249,0.14328,0.13438,0.14538,0.1381,0.14617,0.14522,0.14339,0.13994,0.14442,0.14234
1354,0.3011867579682379,0.19094,0.1861,0.18796,0.18392,0.18586,0.18391,0.18709,0.18605,0.18394,0.18284,0.17878,0.0943,0.25434,0.10126,0.07707,0.09165,0.10035,0.11201,0.09165,0.09462,0.09791,0.09645,0.13031,0.10561,0.09549,0.09705,0.16767,0.15915,0.16545,0.10298,0.16864,0.16543,0.16293,0.16571,0.16578,0.15156,0.16693,0.10945,0.10424,0.16083,0.15597,0.16877,0.15164,0.1566,0.15223,0.15499,0.16037,0.14774,0.16466,0.1574,0.0892,0.07006,0.0743,0.08423,0.09978,0.08497,0.08927,0.07993,0.08432,0.09208,0.08631,0.164,0.15442,0.15716,0.09879,0.16221,0.16238,0.14528,0.16054,0.16508,0.14845,0.15671,0.1361,0.14701,0.15864,0.15103,0.14962,0.14577,0.14662,0.144,0.1487,0.15192,0.18574,0.08411,0.07754,0.07448,0.08329,0.09141,0.08059,0.08068,0.07601,0.07942,0.08438,0.07929,0.14783,0.12531,0.15447,0.08627,0.15356,0.14171,0.137,0.14404,0.13876,0.14387,0.15186,0.14209,0.13417,0.14699,0.13885,0.14514,0.14836,0.14068,0.13944,0.13863,0.144
1355,0.30218406278505744,0.19159,0.18644,0.18853,0.18279,0.18354,0.18337,0.18663,0.18607,0.18399,0.17809,0.17677,0.0937,0.26004,0.09979,0.07749,0.09541,0.10196,0.11367,0.0929,0.09266,0.09866,0.09581,0.12343,0.10513,0.09329,0.09533,0.1643,0.1575,0.16456,0.10358,0.16285,0.16667,0.16259,0.16718,0.16504,0.15638,0.17294,0.1089,0.10366,0.1619,0.15841,0.16726,0.15031,0.15637,0.14991,0.16006,0.16181,0.14743,0.16055,0.18044,0.08976,0.07404,0.07717,0.08661,0.09662,0.08222,0.08816,0.0793,0.0855,0.09148,0.08405,0.16268,0.15541,0.15513,0.10056,0.16239,0.16421,0.15035,0.15695,0.16209,0.15119,0.1552,0.13653,0.14803,0.1589,0.15146,0.15059,0.14589,0.14179,0.13891,0.14687,0.14566,0.18924,0.08439,0.07726,0.07582,0.0838,0.09109,0.08043,0.08221,0.07477,0.08012,0.08524,0.07865,0.15231,0.12959,0.1543,0.08701,0.15542,0.14185,0.1391,0.1463,0.14116,0.1431,0.14991,0.14054,0.13481,0.14681,0.13858,0.1417,0.15053,0.13731,0.13923,0.13334,0.14317
1356,0.30318799419643055,0.19252,0.18593,0.18937,0.18269,0.18298,0.182,0.18747,0.1865,0.18578,0.17575,0.177,0.09399,0.2691,0.09747,0.08143,0.09973,0.10451,0.11438,0.09621,0.09349,0.09915,0.09606,0.11946,0.10452,0.09255,0.09367,0.16572,0.15882,0.16703,0.10441,0.16,0.16845,0.16394,0.16647,0.16541,0.16712,0.1784,0.10837,0.10484,0.16366,0.15862,0.1639,0.15069,0.15764,0.15015,0.16537,0.16152,0.14921,0.15837,0.21503,0.08679,0.07703,0.08209,0.09172,0.09454,0.08139,0.08606,0.08036,0.0874,0.09128,0.08349,0.16111,0.155,0.15568,0.1017,0.1638,0.16265,0.15496,0.15467,0.15692,0.15821,0.15515,0.13843,0.14759,0.15855,0.15418,0.15033,0.14702,0.13946,0.13942,0.14642,0.14216,0.19762,0.08341,0.0761,0.08071,0.08494,0.0918,0.08215,0.08325,0.07332,0.08157,0.08458,0.07896,0.15805,0.13463,0.15464,0.0869,0.16038,0.1436,0.14337,0.1499,0.1434,0.14227,0.14934,0.13941,0.13672,0.1469,0.13843,0.13642,0.1515,0.13569,0.14104,0.13291,0.14119
1357,0.30419861846814705,0.19342,0.18509,0.19126,0.18365,0.18361,0.17976,0.18914,0.18888,0.18963,0.17699,0.17946,0.09563,0.2741,0.09635,0.08631,0.10219,0.10697,0.11321,0.10034,0.09714,0.09812,0.09573,0.11973,0.10486,0.09369,0.09451,0.17199,0.16325,0.17182,0.1054,0.16314,0.16927,0.16572,0.16507,0.16548,0.17847,0.18155,0.10804,0.10696,0.16578,0.15823,0.16108,0.15361,0.15986,0.15417,0.16733,0.15859,0.15261,0.15996,0.2446,0.08312,0.07821,0.08603,0.09654,0.09524,0.082,0.08436,0.08223,0.08914,0.09151,0.08418,0.16073,0.15367,0.15825,0.10043,0.16607,0.15792,0.15602,0.15492,0.15308,0.16619,0.15656,0.13977,0.14669,0.15885,0.15766,0.14702,0.14838,0.14059,0.14512,0.14835,0.14267,0.20293,0.08263,0.07452,0.08552,0.086,0.09332,0.08438,0.08407,0.07093,0.08322,0.08311,0.08042,0.16182,0.13804,0.15679,0.08635,0.16656,0.14689,0.14761,0.15296,0.14586,0.14448,0.15142,0.13876,0.13948,0.14801,0.13917,0.13202,0.15199,0.1376,0.14507,0.13734,0.1408
1358,0.3052160027524934,0.19346,0.18456,0.19407,0.18495,0.18378,0.17749,0.19045,0.19286,0.19402,0.18081,0.18257,0.09749,0.26982,0.09776,0.09004,0.10211,0.10917,0.11186,0.10345,0.10176,0.09574,0.0945,0.12373,0.10629,0.09557,0.0974,0.17869,0.16908,0.17607,0.10682,0.17108,0.16853,0.16688,0.16442,0.16292,0.18457,0.18102,0.10749,0.1084,0.16705,0.15887,0.16047,0.15764,0.16047,0.16223,0.16593,0.15534,0.15679,0.16385,0.24909,0.08178,0.07989,0.08687,0.09923,0.09818,0.08265,0.0845,0.08333,0.09046,0.09196,0.08463,0.16153,0.15147,0.15953,0.09732,0.16803,0.15255,0.15343,0.1555,0.1521,0.1722,0.15875,0.13979,0.14656,0.15991,0.15962,0.14182,0.14867,0.14395,0.15212,0.15266,0.14644,0.19944,0.08391,0.07454,0.08688,0.08804,0.09517,0.08585,0.08491,0.0676,0.08473,0.08274,0.08208,0.16153,0.13928,0.15893,0.08583,0.17003,0.15023,0.14924,0.15471,0.14913,0.15194,0.1544,0.13833,0.14315,0.14975,0.14072,0.13204,0.15364,0.14301,0.15029,0.14397,0.14452
1359,0.3062402151031271,0.19263,0.18456,0.19652,0.18576,0.18237,0.17629,0.19096,0.19613,0.19677,0.18613,0.18424,0.09866,0.25783,0.10085,0.0927,0.10069,0.11211,0.11276,0.10525,0.10535,0.09478,0.09459,0.1306,0.10826,0.09717,0.09994,0.18133,0.1741,0.17759,0.10905,0.18025,0.16702,0.16758,0.16495,0.15844,0.18311,0.17713,0.10679,0.1083,0.16682,0.16092,0.16307,0.16081,0.15847,0.1721,0.16439,0.1553,0.16131,0.16684,0.22993,0.08264,0.08343,0.08521,0.10038,0.10126,0.08321,0.08632,0.08397,0.09146,0.09292,0.08487,0.16191,0.14895,0.15747,0.09559,0.16889,0.14998,0.14976,0.15424,0.15348,0.17469,0.16137,0.13997,0.14773,0.16143,0.15951,0.13913,0.14835,0.14809,0.15667,0.15777,0.15195,0.18983,0.08655,0.07724,0.08502,0.09238,0.09667,0.08721,0.08597,0.06589,0.08717,0.08542,0.08368,0.15806,0.13944,0.15933,0.08622,0.1686,0.15148,0.14775,0.15581,0.15284,0.16343,0.15529,0.13817,0.14849,0.15239,0.14245,0.13812,0.15755,0.14992,0.15538,0.15064,0.15274
1360,0.30727132449025085,0.19196,0.18451,0.19719,0.18568,0.17972,0.17634,0.19131,0.1966,0.1964,0.19145,0.18349,0.09995,0.24368,0.10347,0.09466,0.10008,0.11658,0.11578,0.10628,0.10713,0.09737,0.09803,0.13856,0.11048,0.09866,0.10078,0.17931,0.1767,0.17598,0.1118,0.18682,0.16582,0.16753,0.16618,0.15535,0.17753,0.17267,0.10708,0.10753,0.16612,0.16353,0.16929,0.162,0.15655,0.17984,0.16508,0.16045,0.16567,0.16657,0.2041,0.08372,0.08788,0.08417,0.10177,0.10317,0.0844,0.08828,0.08585,0.09258,0.09527,0.08563,0.16051,0.14688,0.15287,0.09732,0.16839,0.1519,0.1479,0.15178,0.15651,0.17306,0.16371,0.14195,0.14997,0.16355,0.15818,0.14252,0.15044,0.15152,0.15832,0.16081,0.15719,0.18061,0.08797,0.08141,0.08336,0.09884,0.09757,0.08893,0.08764,0.06861,0.09138,0.0913,0.08604,0.15394,0.13963,0.15915,0.08834,0.16402,0.1501,0.14501,0.15661,0.15596,0.17417,0.15304,0.13877,0.15493,0.15637,0.14362,0.14866,0.16262,0.15552,0.15884,0.15611,0.16279
1361,0.30830944402277677,0.19229,0.18415,0.19544,0.18519,0.17724,0.17705,0.19184,0.19451,0.19315,0.1941,0.18155,0.10262,0.23092,0.10488,0.09576,0.10136,0.12187,0.119,0.107,0.10834,0.102,0.10421,0.14492,0.11325,0.10073,0.10108,0.1752,0.17652,0.17215,0.11452,0.1883,0.16606,0.16611,0.16767,0.1556,0.17324,0.17102,0.1095,0.10763,0.16622,0.16543,0.17804,0.16125,0.15884,0.18287,0.16765,0.16976,0.1692,0.16366,0.18211,0.0844,0.09224,0.086,0.10443,0.1044,0.08665,0.08958,0.08872,0.09484,0.09926,0.08681,0.15754,0.14511,0.14799,0.10114,0.16689,0.15687,0.14874,0.15037,0.16065,0.16767,0.16414,0.14555,0.15246,0.16562,0.1566,0.15152,0.15685,0.15247,0.15892,0.15989,0.15983,0.17507,0.08765,0.0854,0.08476,0.10585,0.09829,0.09007,0.09093,0.07553,0.09638,0.09826,0.08926,0.15133,0.14021,0.15997,0.09214,0.15976,0.149,0.14377,0.15708,0.15818,0.1789,0.14947,0.14069,0.16008,0.16048,0.14414,0.15918,0.16619,0.15807,0.15902,0.15912,0.17061
1362,0.3093545584308187,0.19376,0.18465,0.19202,0.18545,0.17617,0.17845,0.19225,0.19202,0.18906,0.19238,0.18092,0.10672,0.21766,0.1065,0.09684,0.10372,0.12598,0.12155,0.10824,0.11113,0.10597,0.11076,0.14764,0.11678,0.1037,0.1031,0.17175,0.17469,0.16844,0.11755,0.18494,0.16941,0.16445,0.1696,0.15876,0.17257,0.17289,0.11439,0.10948,0.16706,0.16618,0.18641,0.15992,0.16699,0.18196,0.17072,0.17952,0.17193,0.16149,0.16621,0.08611,0.09637,0.08959,0.10809,0.10614,0.08995,0.09143,0.0903,0.09916,0.10376,0.08859,0.15412,0.14328,0.14561,0.10477,0.16551,0.16251,0.15141,0.15183,0.16532,0.161,0.16203,0.14945,0.15432,0.1657,0.15596,0.16171,0.1643,0.15054,0.15973,0.15613,0.15872,0.173,0.08831,0.08926,0.0887,0.11184,0.09985,0.09057,0.09676,0.08393,0.10073,0.10386,0.09248,0.15137,0.14177,0.16142,0.09716,0.15841,0.1523,0.14573,0.15803,0.15981,0.17564,0.14754,0.14429,0.1621,0.16271,0.14517,0.16491,0.16682,0.1579,0.15576,0.15897,0.17375
1363,0.310406782444634,0.19646,0.18773,0.18929,0.18743,0.17723,0.18173,0.19302,0.1912,0.18671,0.18833,0.18312,0.11154,0.20072,0.10974,0.09967,0.10652,0.12739,0.12377,0.11145,0.11637,0.10972,0.11603,0.14639,0.12077,0.10771,0.10758,0.17052,0.1733,0.16859,0.1217,0.17963,0.17709,0.1652,0.1726,0.16467,0.17468,0.17642,0.12161,0.11325,0.16818,0.16701,0.19158,0.16077,0.1783,0.18002,0.17334,0.18542,0.17456,0.16321,0.15721,0.09064,0.09976,0.09299,0.11169,0.10943,0.09425,0.09555,0.09033,0.10498,0.10768,0.09226,0.15156,0.14289,0.14879,0.10823,0.16548,0.16867,0.15577,0.15756,0.1706,0.15701,0.16001,0.15333,0.15589,0.16319,0.15771,0.16789,0.16717,0.14779,0.16103,0.15284,0.15579,0.17428,0.09271,0.09434,0.09308,0.11623,0.10376,0.0925,0.10432,0.09176,0.10419,0.1077,0.09575,0.15447,0.14558,0.16326,0.10339,0.16133,0.16086,0.15084,0.16116,0.16151,0.16751,0.15011,0.14951,0.16175,0.16313,0.14866,0.16499,0.16593,0.15677,0.15216,0.15701,0.17282
1364,0.31146618885865623,0.2008,0.19396,0.19067,0.1917,0.18118,0.18809,0.19606,0.19302,0.18787,0.18624,0.18822,0.11682,0.18481,0.11517,0.10494,0.1111,0.12709,0.12639,0.11764,0.12316,0.11577,0.12071,0.143,0.12518,0.11343,0.11343,0.17244,0.17519,0.17562,0.12684,0.17637,0.189,0.17048,0.17772,0.17448,0.17885,0.18087,0.13053,0.11894,0.17027,0.17016,0.19363,0.16639,0.18789,0.18003,0.17513,0.18601,0.17756,0.16964,0.15648,0.09878,0.1018,0.09663,0.11458,0.11523,0.09992,0.10238,0.09203,0.11034,0.11156,0.09865,0.15178,0.14681,0.15961,0.11314,0.16813,0.17728,0.16372,0.16831,0.17798,0.15881,0.16265,0.15843,0.15937,0.16086,0.16289,0.1692,0.1652,0.14753,0.16336,0.15347,0.15519,0.18241,0.10083,0.10124,0.09743,0.11964,0.11112,0.09824,0.11173,0.09942,0.10784,0.11163,0.10066,0.1612,0.15283,0.16772,0.11133,0.16902,0.17189,0.15861,0.16868,0.16547,0.16101,0.15956,0.15615,0.16189,0.16472,0.15607,0.16349,0.16663,0.1573,0.15365,0.15653,0.17088
1365,0.31253285146450055,0.20782,0.20304,0.19863,0.19889,0.18944,0.19797,0.20346,0.19842,0.19373,0.18911,0.19647,0.12314,0.18181,0.12379,0.11219,0.1191,0.12852,0.13106,0.12672,0.13086,0.12441,0.12685,0.14169,0.13095,0.12186,0.12023,0.1786,0.18368,0.18974,0.13238,0.17914,0.20449,0.18133,0.18682,0.18896,0.18622,0.18827,0.13993,0.1266,0.17522,0.17776,0.19577,0.17752,0.19315,0.18447,0.17712,0.18459,0.18171,0.18039,0.16459,0.10979,0.1038,0.10272,0.1177,0.1241,0.10776,0.11141,0.09857,0.11443,0.11692,0.10711,0.15733,0.1571,0.17804,0.12012,0.17591,0.1898,0.17738,0.18351,0.18952,0.16757,0.17318,0.16653,0.16764,0.16304,0.17206,0.17024,0.16466,0.15255,0.1681,0.16041,0.16011,0.20412,0.111,0.10941,0.10362,0.12363,0.12109,0.10861,0.11868,0.10833,0.11377,0.11796,0.10858,0.17327,0.16438,0.1782,0.12097,0.1814,0.1836,0.17006,0.18323,0.1756,0.16282,0.17663,0.16499,0.16566,0.17089,0.16794,0.16595,0.17205,0.16287,0.16414,0.16111,0.1722
1366,0.3136068450680976,0.21924,0.21531,0.21334,0.21021,0.20341,0.2117,0.2161,0.20935,0.20566,0.1982,0.20919,0.13135,0.19913,0.13617,0.12143,0.13012,0.1352,0.13961,0.13746,0.13985,0.13366,0.136,0.1476,0.13939,0.13321,0.12964,0.19052,0.20087,0.20928,0.13925,0.19101,0.22328,0.19852,0.20266,0.20732,0.19892,0.20151,0.1491,0.13629,0.1855,0.19098,0.20182,0.19323,0.19665,0.19495,0.18236,0.18713,0.18949,0.19614,0.18232,0.1214,0.10905,0.11242,0.12323,0.1351,0.11821,0.12224,0.10985,0.11926,0.12448,0.11686,0.17049,0.17475,0.2023,0.12864,0.19215,0.20625,0.19698,0.20214,0.20621,0.18353,0.19176,0.17863,0.1823,0.17261,0.18584,0.17649,0.17189,0.16467,0.17696,0.17454,0.17115,0.24299,0.12185,0.11899,0.114,0.12974,0.13163,0.12235,0.12674,0.11887,0.1238,0.12771,0.11922,0.19235,0.1814,0.19635,0.13154,0.1988,0.19814,0.18717,0.20652,0.19469,0.17689,0.19992,0.17781,0.17559,0.18356,0.18451,0.17572,0.18471,0.17634,0.18302,0.17302,0.18058
1367,0.3146882455071816,0.23638,0.23156,0.23284,0.22683,0.22306,0.22999,0.23329,0.22752,0.22424,0.21435,0.22691,0.14209,0.2343,0.15006,0.13325,0.14222,0.14814,0.15147,0.1482,0.15018,0.14312,0.1485,0.16312,0.15086,0.14639,0.14297,0.20967,0.2258,0.23289,0.14961,0.21289,0.24438,0.22183,0.22688,0.22816,0.21842,0.22184,0.15891,0.14765,0.20288,0.20934,0.21388,0.21206,0.20379,0.2115,0.19484,0.19803,0.20433,0.21769,0.2124,0.13155,0.12,0.1251,0.1332,0.14612,0.13048,0.13494,0.12396,0.12758,0.13405,0.12814,0.19234,0.19961,0.22965,0.13856,0.21803,0.2266,0.22091,0.22413,0.22689,0.20634,0.21644,0.19439,0.20277,0.18972,0.20463,0.19056,0.18884,0.18453,0.19106,0.195,0.18732,0.29459,0.13256,0.13144,0.12937,0.13841,0.14216,0.13684,0.13733,0.1304,0.13732,0.14004,0.13161,0.21763,0.205,0.22101,0.14277,0.22229,0.2192,0.21036,0.23664,0.22209,0.20266,0.22716,0.19546,0.1929,0.20347,0.20556,0.19295,0.2055,0.19778,0.2063,0.1921,0.19732
1368,0.3157771296691416,0.25802,0.25114,0.25377,0.24811,0.24615,0.25262,0.25342,0.25189,0.24756,0.23718,0.2475,0.15491,0.2801,0.16156,0.14734,0.15384,0.165,0.16386,0.15819,0.16124,0.15417,0.1636,0.18541,0.16406,0.15954,0.15785,0.23566,0.25506,0.25931,0.16407,0.24266,0.26489,0.24811,0.25684,0.25024,0.24441,0.24702,0.17014,0.15975,0.22635,0.23075,0.23104,0.23212,0.21766,0.23259,0.21704,0.21747,0.22751,0.24266,0.25714,0.14054,0.13602,0.13958,0.14804,0.15597,0.14311,0.14923,0.13944,0.13979,0.14535,0.14118,0.22139,0.22767,0.25631,0.15018,0.24965,0.25082,0.24668,0.24854,0.24823,0.23385,0.24458,0.21192,0.22665,0.21197,0.22701,0.21174,0.21332,0.21035,0.20992,0.2192,0.20704,0.3494,0.14252,0.14696,0.14731,0.14914,0.15399,0.1497,0.1503,0.14243,0.15122,0.15285,0.14529,0.24525,0.23363,0.24904,0.15534,0.25104,0.24732,0.23682,0.26668,0.25364,0.23531,0.25539,0.21619,0.21598,0.2298,0.22916,0.21518,0.23168,0.22374,0.22969,0.21531,0.22009
1369,0.31687357550924466,0.27924,0.27055,0.27187,0.2702,0.26881,0.276,0.2739,0.27735,0.27065,0.26279,0.26654,0.16749,0.33151,0.16901,0.16179,0.16447,0.18065,0.17493,0.16819,0.17217,0.16565,0.17855,0.20768,0.1762,0.17059,0.16924,0.26372,0.28333,0.2843,0.17964,0.27464,0.28049,0.27084,0.28414,0.2708,0.27397,0.27047,0.18106,0.17095,0.25117,0.25167,0.24921,0.25014,0.23648,0.25508,0.24673,0.24184,0.25529,0.26434,0.3113,0.15012,0.15349,0.15417,0.16496,0.1649,0.1554,0.1632,0.1544,0.15352,0.15728,0.15424,0.25113,0.25016,0.27683,0.16252,0.27816,0.27552,0.27033,0.27085,0.26588,0.26052,0.27216,0.22779,0.24982,0.23497,0.24863,0.23678,0.24056,0.23678,0.23111,0.24281,0.22735,0.39249,0.15116,0.16215,0.16264,0.16124,0.16715,0.1603,0.16371,0.15421,0.16226,0.16381,0.15907,0.26931,0.26057,0.27525,0.16887,0.27933,0.27651,0.261,0.28731,0.28161,0.26719,0.27867,0.23575,0.23942,0.25738,0.2506,0.23812,0.25681,0.24884,0.24967,0.23779,0.24346
1370,0.3179776620692396,0.29322,0.28444,0.28298,0.28718,0.28624,0.29319,0.29049,0.29664,0.28702,0.28429,0.27939,0.17611,0.38165,0.17385,0.17358,0.17371,0.18934,0.18468,0.17808,0.18091,0.17311,0.18851,0.22343,0.18399,0.17736,0.17406,0.28431,0.30234,0.29904,0.19072,0.30006,0.28661,0.28281,0.29816,0.2837,0.30002,0.28393,0.18786,0.17924,0.27086,0.26721,0.26324,0.26195,0.25508,0.27361,0.27478,0.26529,0.27877,0.27566,0.35391,0.15951,0.16676,0.16586,0.17785,0.17207,0.1667,0.17323,0.16456,0.1653,0.16662,0.16338,0.27015,0.25901,0.28443,0.17245,0.29301,0.29211,0.28603,0.28413,0.27647,0.27916,0.29255,0.23778,0.26661,0.2533,0.26353,0.25979,0.26403,0.25623,0.25021,0.26029,0.2427,0.40248,0.15752,0.17196,0.17097,0.17293,0.17798,0.16855,0.17421,0.16351,0.16887,0.17084,0.16958,0.28357,0.27558,0.29167,0.17982,0.29758,0.29517,0.27609,0.29257,0.29605,0.28946,0.28876,0.24889,0.25613,0.2767,0.26358,0.25645,0.27328,0.26759,0.26239,0.25491,0.26071
1371,0.3190894694963521,0.29581,0.28874,0.28437,0.29437,0.29347,0.298,0.2981,0.30386,0.29215,0.29555,0.28313,0.17785,0.40299,0.17696,0.1796,0.18019,0.18833,0.19199,0.18411,0.18384,0.1735,0.18937,0.22833,0.18497,0.178,0.17342,0.28918,0.30381,0.2957,0.1928,0.31029,0.27991,0.28066,0.29417,0.28278,0.31186,0.28313,0.18809,0.18292,0.28028,0.27223,0.27027,0.2643,0.26814,0.28191,0.28862,0.28119,0.28856,0.27395,0.35731,0.16427,0.17083,0.171,0.1813,0.17458,0.17351,0.1759,0.16549,0.17168,0.16943,0.16503,0.27002,0.25316,0.275,0.17635,0.28849,0.29219,0.28858,0.28375,0.27852,0.28519,0.29847,0.23888,0.27159,0.26225,0.26704,0.27326,0.27695,0.26264,0.26134,0.26686,0.24747,0.37589,0.1601,0.17391,0.17175,0.18007,0.1815,0.17213,0.17869,0.16701,0.17088,0.17225,0.17306,0.28415,0.27173,0.29069,0.18342,0.29816,0.29409,0.2771,0.28328,0.2914,0.29532,0.28186,0.2518,0.2611,0.28052,0.26367,0.26544,0.2756,0.27556,0.26417,0.26308,0.26642
1372,0.32020907906267815,0.28836,0.28313,0.2756,0.29069,0.28781,0.28991,0.29431,0.29695,0.28586,0.29425,0.27767,0.17226,0.36812,0.17645,0.17796,0.1815,0.1797,0.1931,0.18104,0.17832,0.16798,0.18092,0.22047,0.17845,0.17209,0.16942,0.27857,0.28721,0.27572,0.18575,0.30192,0.26097,0.26685,0.27676,0.26805,0.30248,0.27068,0.18253,0.18128,0.27658,0.26417,0.27014,0.25651,0.27217,0.27696,0.28183,0.28413,0.28113,0.26152,0.32287,0.16034,0.16528,0.16764,0.17545,0.17038,0.17074,0.17015,0.15729,0.17015,0.16457,0.15914,0.25326,0.23721,0.25196,0.1727,0.26883,0.27584,0.27665,0.27032,0.27192,0.27804,0.28688,0.23135,0.26283,0.25965,0.25774,0.27233,0.27526,0.25514,0.2599,0.26065,0.24054,0.3325,0.15732,0.16864,0.16659,0.17893,0.17586,0.16755,0.17577,0.16284,0.16829,0.16752,0.16819,0.27155,0.25108,0.27169,0.17812,0.28087,0.275,0.26395,0.2644,0.27163,0.284,0.26235,0.24427,0.253,0.26943,0.25117,0.26314,0.26297,0.27026,0.25446,0.25913,0.25923
1373,0.3213365731849888,0.27522,0.26997,0.2589,0.27822,0.27173,0.27363,0.28133,0.27874,0.2712,0.2817,0.26539,0.16092,0.3053,0.16974,0.16869,0.17573,0.16794,0.18555,0.16819,0.16556,0.15927,0.16694,0.20275,0.16659,0.1612,0.1617,0.25917,0.26034,0.24779,0.17321,0.27874,0.23563,0.24709,0.25361,0.24535,0.27602,0.25207,0.17318,0.17405,0.25944,0.24508,0.26263,0.24046,0.26596,0.2611,0.25935,0.2728,0.25984,0.24322,0.27373,0.14795,0.15371,0.15651,0.16464,0.16052,0.15796,0.15762,0.14487,0.16085,0.15429,0.14884,0.22938,0.21656,0.22421,0.16313,0.24359,0.25069,0.25393,0.2483,0.25755,0.25929,0.26188,0.21809,0.2437,0.24633,0.23817,0.25829,0.26011,0.23783,0.24606,0.2436,0.22572,0.28831,0.14885,0.15729,0.15651,0.17027,0.16372,0.15502,0.16542,0.15259,0.16079,0.15801,0.15633,0.2498,0.2225,0.24256,0.16681,0.25266,0.24746,0.24151,0.24044,0.24551,0.26121,0.23799,0.22927,0.23411,0.24847,0.23042,0.25103,0.24015,0.25252,0.23661,0.24225,0.24209
1374,0.3224720354449535,0.25979,0.25213,0.23878,0.26053,0.25162,0.25451,0.26378,0.25595,0.25195,0.26136,0.24954,0.14653,0.24526,0.15685,0.15391,0.16346,0.15606,0.17231,0.15113,0.14981,0.14876,0.15263,0.18353,0.15363,0.14798,0.14932,0.23742,0.2313,0.21965,0.15924,0.24862,0.21096,0.22677,0.22994,0.22046,0.24369,0.23096,0.16093,0.16146,0.23298,0.22023,0.2475,0.21998,0.2509,0.23932,0.23138,0.25127,0.23139,0.22384,0.22599,0.13152,0.1393,0.14013,0.15194,0.14778,0.14117,0.14162,0.13266,0.14699,0.14158,0.13741,0.20648,0.19582,0.19924,0.15088,0.21936,0.22433,0.2275,0.22292,0.23747,0.23274,0.23179,0.20223,0.22054,0.2259,0.21456,0.23664,0.23721,0.21604,0.22465,0.22062,0.20769,0.24764,0.13675,0.14129,0.14233,0.15825,0.14985,0.1396,0.14858,0.14028,0.14878,0.14592,0.14052,0.2242,0.1948,0.21336,0.15335,0.22311,0.21927,0.21632,0.21446,0.21897,0.23454,0.21465,0.21062,0.21016,0.22237,0.2071,0.23269,0.2147,0.22734,0.21489,0.21683,0.21919
