,Wave Number0,Intensity0,Wave Number1,Intensity1,Wave Number2,Intensity2,Wave Number3,Intensity3,Wave Number4,Intensity4,Wave Number5,Intensity5,Wave Number6,Intensity6,Wave Number7,Intensity7,Wave Number8,Intensity8,Wave Number9,Intensity9,Wave Number10,Intensity10,Wave Number11,Intensity11,Wave Number12,Intensity12,Wave Number13,Intensity13,Wave Number14,Intensity14,Wave Number15,Intensity15,Wave Number16,Intensity16,Wave Number17,Intensity17,Wave Number18,Intensity18,Wave Number19,Intensity19,Wave Number20,Intensity20,Wave Number21,Intensity21,Wave Number22,Intensity22,Wave Number23,Intensity23,Wave Number24,Intensity24,Wave Number25,Intensity25,Wave Number26,Intensity26,Wave Number27,Intensity27,Wave Number28,Intensity28,Wave Number29,Intensity29,Wave Number30,Intensity30,Wave Number31,Intensity31,Wave Number32,Intensity32,Wave Number33,Intensity33,Wave Number34,Intensity34,Wave Number35,Intensity35,Wave Number36,Intensity36,Wave Number37,Intensity37,Wave Number38,Intensity38,Wave Number39,Intensity39,Wave Number40,Intensity40,Wave Number41,Intensity41,Wave Number42,Intensity42,Wave Number43,Intensity43,Wave Number44,Intensity44,Wave Number45,Intensity45,Wave Number46,Intensity46,Wave Number47,Intensity47,Wave Number48,Intensity48,Wave Number49,Intensity49,Wave Number50,Intensity50,Wave Number51,Intensity51,Wave Number52,Intensity52,Wave Number53,Intensity53,Wave Number54,Intensity54,Wave Number55,Intensity55,Wave Number56,Intensity56,Wave Number57,Intensity57,Wave Number58,Intensity58,Wave Number59,Intensity59,Wave Number60,Intensity60,Wave Number61,Intensity61,Wave Number62,Intensity62,Wave Number63,Intensity63,Wave Number64,Intensity64,Wave Number65,Intensity65,Wave Number66,Intensity66,Wave Number67,Intensity67,Wave Number68,Intensity68,Wave Number69,Intensity69,Wave Number70,Intensity70,Wave Number71,Intensity71,Wave Number72,Intensity72,Wave Number73,Intensity73,Wave Number74,Intensity74,Wave Number75,Intensity75,Wave Number76,Intensity76,Wave Number77,Intensity77,Wave Number78,Intensity78,Wave Number79,Intensity79,Wave Number80,Intensity80,Wave Number81,Intensity81,Wave Number82,Intensity82,Wave Number83,Intensity83,Wave Number84,Intensity84,Wave Number85,Intensity85,Wave Number86,Intensity86,Wave Number87,Intensity87,Wave Number88,Intensity88,Wave Number89,Intensity89,Wave Number90,Intensity90,Wave Number91,Intensity91,Wave Number92,Intensity92,Wave Number93,Intensity93,Wave Number94,Intensity94,Wave Number95,Intensity95,Wave Number96,Intensity96,Wave Number97,Intensity97,Wave Number98,Intensity98,Wave Number99,Intensity99,Wave Number100,Intensity100,Wave Number101,Intensity101,Wave Number102,Intensity102,Wave Number103,Intensity103,Wave Number104,Intensity104,Wave Number105,Intensity105,Wave Number106,Intensity106,Wave Number107,Intensity107,Wave Number108,Intensity108,Wave Number109,Intensity109,Wave Number110,Intensity110,Wave Number111,Intensity111,Wave Number112,Intensity112,Wave Number113,Intensity113,Wave Number114,Intensity114
518,274.57936,1.03308,274.57936,1.05208,274.57936,1.12016,274.57936,1.11348,274.57936,1.11594,274.57936,1.11698,274.57936,1.11855,274.57936,1.11259,274.57936,1.12575,274.57936,1.12812,274.57936,1.13455,274.57936,0.94884,274.57936,1.14547,274.57936,0.94105,274.57936,0.95043,274.57936,0.95808,274.57936,0.95385,274.57936,0.94231,274.57936,0.94163,274.57936,0.92879,274.57936,0.94349,274.57936,0.93478,274.57936,0.92713,274.57936,0.95266,274.57936,0.95383,274.57936,0.977,274.57936,1.06717,274.57936,1.06665,274.57936,1.05764,274.57936,0.95656,274.57936,1.052,274.57936,1.06316,274.57936,1.06165,274.57936,1.05872,274.57936,1.07019,274.57936,1.06314,274.57936,1.06459,274.57936,0.95493,274.57936,0.95894,274.57936,1.00925,274.57936,1.01938,274.57936,1.01931,274.57936,1.0229,274.57936,1.02921,274.57936,1.02969,274.57936,1.02735,274.57936,1.0303,274.57936,1.02634,274.57936,1.03304,274.57936,1.203,274.57936,1.01393,274.57936,1.00336,274.57936,0.9897,274.57936,1.01742,274.57936,1.00085,274.57936,1.01239,274.57936,0.99654,274.57936,0.98515,274.57936,1.01656,274.57936,1.01205,274.57936,1.00921,274.57936,1.11658,274.57936,1.13885,274.57936,1.12207,274.57936,1.00871,274.57936,1.12952,274.57936,1.11652,274.57936,1.11964,274.57936,1.14284,274.57936,1.12369,274.57936,1.13218,274.57936,1.12731,274.57936,1.05215,274.57936,1.0531,274.57936,1.06295,274.57936,1.05519,274.57936,1.07547,274.57936,1.07752,274.57936,1.07029,274.57936,1.07838,274.57936,1.07986,274.57936,1.0844,274.57936,1.18896,274.57936,1.03442,274.57936,1.02028,274.57936,1.02975,274.57936,1.02898,274.57936,1.02247,274.57936,1.00908,274.57936,1.01585,274.57936,1.02234,274.57936,1.03483,274.57936,1.03107,274.57936,1.03072,274.57936,1.13632,274.57936,1.15285,274.57936,1.14853,274.57936,1.01911,274.57936,1.15251,274.57936,1.14484,274.57936,1.14207,274.57936,1.14648,274.57936,1.14391,274.57936,1.15382,274.57936,1.15101,274.57936,1.09995,274.57936,1.10787,274.57936,1.10933,274.57936,1.12355,274.57936,1.10351,274.57936,1.11866,274.57936,1.11123,274.57936,1.11895,274.57936,1.11721,274.57936,1.11643
519,274.33829,1.03252,274.33829,1.05567,274.33829,1.12146,274.33829,1.11357,274.33829,1.11525,274.33829,1.11626,274.33829,1.11904,274.33829,1.11315,274.33829,1.12612,274.33829,1.13219,274.33829,1.13356,274.33829,0.94942,274.33829,1.14205,274.33829,0.94719,274.33829,0.9517,274.33829,0.95408,274.33829,0.95612,274.33829,0.94308,274.33829,0.94204,274.33829,0.9312,274.33829,0.94013,274.33829,0.94125,274.33829,0.93656,274.33829,0.95344,274.33829,0.95669,274.33829,0.97746,274.33829,1.06577,274.33829,1.06533,274.33829,1.05783,274.33829,0.95838,274.33829,1.05378,274.33829,1.06261,274.33829,1.06166,274.33829,1.06233,274.33829,1.07214,274.33829,1.0602,274.33829,1.0668,274.33829,0.9605,274.33829,0.95564,274.33829,1.01144,274.33829,1.02412,274.33829,1.02267,274.33829,1.02557,274.33829,1.02701,274.33829,1.02717,274.33829,1.029,274.33829,1.03208,274.33829,1.02717,274.33829,1.03268,274.33829,1.20221,274.33829,1.00937,274.33829,0.9993,274.33829,0.98593,274.33829,1.00694,274.33829,1.0036,274.33829,1.01201,274.33829,0.99551,274.33829,0.98513,274.33829,1.02054,274.33829,1.01233,274.33829,1.01017,274.33829,1.12125,274.33829,1.13157,274.33829,1.12399,274.33829,1.00964,274.33829,1.12577,274.33829,1.12283,274.33829,1.11424,274.33829,1.14928,274.33829,1.12803,274.33829,1.12662,274.33829,1.13425,274.33829,1.05366,274.33829,1.05416,274.33829,1.06117,274.33829,1.05697,274.33829,1.07496,274.33829,1.07866,274.33829,1.0741,274.33829,1.08383,274.33829,1.07932,274.33829,1.07886,274.33829,1.19458,274.33829,1.031,274.33829,1.01942,274.33829,1.02263,274.33829,1.03027,274.33829,1.02899,274.33829,1.01478,274.33829,1.01484,274.33829,1.03288,274.33829,1.0338,274.33829,1.02781,274.33829,1.02667,274.33829,1.13956,274.33829,1.1554,274.33829,1.15063,274.33829,1.02075,274.33829,1.15671,274.33829,1.14538,274.33829,1.15247,274.33829,1.14868,274.33829,1.14418,274.33829,1.15641,274.33829,1.1518,274.33829,1.10423,274.33829,1.11111,274.33829,1.10871,274.33829,1.12193,274.33829,1.10801,274.33829,1.11815,274.33829,1.11166,274.33829,1.12353,274.33829,1.12243,274.33829,1.12112
520,274.09722,1.03305,274.09722,1.05906,274.09722,1.12355,274.09722,1.11815,274.09722,1.11572,274.09722,1.11519,274.09722,1.1196,274.09722,1.11425,274.09722,1.12411,274.09722,1.1344,274.09722,1.13431,274.09722,0.94943,274.09722,1.13716,274.09722,0.95507,274.09722,0.95583,274.09722,0.95271,274.09722,0.95808,274.09722,0.9459,274.09722,0.94243,274.09722,0.93287,274.09722,0.93804,274.09722,0.95028,274.09722,0.95339,274.09722,0.95194,274.09722,0.95683,274.09722,0.97749,274.09722,1.066,274.09722,1.0666,274.09722,1.05748,274.09722,0.95999,274.09722,1.05651,274.09722,1.06155,274.09722,1.05803,274.09722,1.06357,274.09722,1.0702,274.09722,1.06231,274.09722,1.06851,274.09722,0.96721,274.09722,0.95182,274.09722,1.01276,274.09722,1.02644,274.09722,1.02605,274.09722,1.03127,274.09722,1.02652,274.09722,1.02802,274.09722,1.03158,274.09722,1.03566,274.09722,1.03107,274.09722,1.03273,274.09722,1.20369,274.09722,1.00611,274.09722,0.99919,274.09722,0.98613,274.09722,1.0029,274.09722,1.00917,274.09722,1.01374,274.09722,0.99667,274.09722,0.98682,274.09722,1.027,274.09722,1.01271,274.09722,1.01207,274.09722,1.12588,274.09722,1.12009,274.09722,1.12947,274.09722,1.01465,274.09722,1.1281,274.09722,1.12881,274.09722,1.11033,274.09722,1.1451,274.09722,1.13804,274.09722,1.1243,274.09722,1.14437,274.09722,1.05399,274.09722,1.05731,274.09722,1.06003,274.09722,1.05891,274.09722,1.07462,274.09722,1.07826,274.09722,1.08037,274.09722,1.08737,274.09722,1.0765,274.09722,1.07796,274.09722,1.20419,274.09722,1.02991,274.09722,1.02611,274.09722,1.01954,274.09722,1.02776,274.09722,1.03534,274.09722,1.0167,274.09722,1.0164,274.09722,1.04036,274.09722,1.02908,274.09722,1.02314,274.09722,1.02642,274.09722,1.14297,274.09722,1.15512,274.09722,1.15044,274.09722,1.02452,274.09722,1.15537,274.09722,1.1476,274.09722,1.15916,274.09722,1.15015,274.09722,1.14357,274.09722,1.15751,274.09722,1.15921,274.09722,1.10613,274.09722,1.11046,274.09722,1.10622,274.09722,1.11399,274.09722,1.11762,274.09722,1.11691,274.09722,1.11463,274.09722,1.13075,274.09722,1.13049,274.09722,1.12561
521,273.85615,1.0362,273.85615,1.06175,273.85615,1.12261,273.85615,1.12488,273.85615,1.11551,273.85615,1.11385,273.85615,1.12085,273.85615,1.117,273.85615,1.12019,273.85615,1.13408,273.85615,1.13869,273.85615,0.95169,273.85615,1.1402,273.85615,0.96144,273.85615,0.96368,273.85615,0.95407,273.85615,0.95903,273.85615,0.94637,273.85615,0.94255,273.85615,0.93397,273.85615,0.93946,273.85615,0.95598,273.85615,0.96571,273.85615,0.951,273.85615,0.95804,273.85615,0.97519,273.85615,1.07027,273.85615,1.07041,273.85615,1.0592,273.85615,0.9597,273.85615,1.05892,273.85615,1.06084,273.85615,1.05467,273.85615,1.06309,273.85615,1.06786,273.85615,1.06943,273.85615,1.06746,273.85615,0.97383,273.85615,0.9494,273.85615,1.01386,273.85615,1.02605,273.85615,1.02962,273.85615,1.03686,273.85615,1.02959,273.85615,1.03051,273.85615,1.03304,273.85615,1.04142,273.85615,1.0359,273.85615,1.03449,273.85615,1.20575,273.85615,1.00347,273.85615,1.00405,273.85615,0.99362,273.85615,1.00254,273.85615,1.01596,273.85615,1.01275,273.85615,1.00003,273.85615,0.99251,273.85615,1.03479,273.85615,1.01204,273.85615,1.01436,273.85615,1.12894,273.85615,1.11114,273.85615,1.13719,273.85615,1.01985,273.85615,1.13326,273.85615,1.13162,273.85615,1.11364,273.85615,1.13782,273.85615,1.14935,273.85615,1.12696,273.85615,1.15553,273.85615,1.05503,273.85615,1.06256,273.85615,1.06141,273.85615,1.06311,273.85615,1.07617,273.85615,1.07854,273.85615,1.08609,273.85615,1.08866,273.85615,1.07354,273.85615,1.0811,273.85615,1.21415,273.85615,1.03223,273.85615,1.03486,273.85615,1.02326,273.85615,1.0216,273.85615,1.0409,273.85615,1.01259,273.85615,1.02008,273.85615,1.04533,273.85615,1.02809,273.85615,1.01722,273.85615,1.03127,273.85615,1.1483,273.85615,1.15378,273.85615,1.14861,273.85615,1.02791,273.85615,1.15139,273.85615,1.14974,273.85615,1.15844,273.85615,1.152,273.85615,1.14146,273.85615,1.15678,273.85615,1.16432,273.85615,1.10387,273.85615,1.1076,273.85615,1.1075,273.85615,1.10719,273.85615,1.12725,273.85615,1.11868,273.85615,1.11886,273.85615,1.13691,273.85615,1.13702,273.85615,1.1292
522,273.61508,1.0397,273.61508,1.06344,273.61508,1.11778,273.61508,1.12804,273.61508,1.11507,273.61508,1.11314,273.61508,1.12234,273.61508,1.12002,273.61508,1.11817,273.61508,1.1317,273.61508,1.14244,273.61508,0.9567,273.61508,1.15053,273.61508,0.96269,273.61508,0.9707,273.61508,0.95568,273.61508,0.96208,273.61508,0.94172,273.61508,0.94474,273.61508,0.93619,273.61508,0.94274,273.61508,0.95438,273.61508,0.96863,273.61508,0.95173,273.61508,0.96245,273.61508,0.96979,273.61508,1.07665,273.61508,1.07429,273.61508,1.06312,273.61508,0.95763,273.61508,1.06182,273.61508,1.06238,273.61508,1.05452,273.61508,1.06335,273.61508,1.06882,273.61508,1.07697,273.61508,1.06568,273.61508,0.97811,273.61508,0.94984,273.61508,1.01496,273.61508,1.02606,273.61508,1.03351,273.61508,1.03918,273.61508,1.03554,273.61508,1.03156,273.61508,1.03228,273.61508,1.04786,273.61508,1.03905,273.61508,1.03716,273.61508,1.20472,273.61508,0.99967,273.61508,1.01232,273.61508,1.00631,273.61508,1.00127,273.61508,1.0173,273.61508,1.00721,273.61508,1.00168,273.61508,1.00435,273.61508,1.03847,273.61508,1.00941,273.61508,1.01581,273.61508,1.13175,273.61508,1.10928,273.61508,1.14499,273.61508,1.0233,273.61508,1.13849,273.61508,1.13094,273.61508,1.12561,273.61508,1.13377,273.61508,1.15485,273.61508,1.13514,273.61508,1.16169,273.61508,1.05714,273.61508,1.06722,273.61508,1.06455,273.61508,1.06943,273.61508,1.07901,273.61508,1.07994,273.61508,1.08926,273.61508,1.08945,273.61508,1.07304,273.61508,1.08578,273.61508,1.22036,273.61508,1.03496,273.61508,1.04141,273.61508,1.03032,273.61508,1.01939,273.61508,1.04297,273.61508,1.00754,273.61508,1.02549,273.61508,1.05309,273.61508,1.03198,273.61508,1.01401,273.61508,1.0373,273.61508,1.15474,273.61508,1.15485,273.61508,1.14672,273.61508,1.02955,273.61508,1.14885,273.61508,1.15055,273.61508,1.15436,273.61508,1.15456,273.61508,1.13993,273.61508,1.15925,273.61508,1.16424,273.61508,1.10165,273.61508,1.10514,273.61508,1.11469,273.61508,1.10767,273.61508,1.13184,273.61508,1.12515,273.61508,1.12236,273.61508,1.13885,273.61508,1.13874,273.61508,1.13288
523,273.37401,1.04033,273.37401,1.0636,273.37401,1.11297,273.37401,1.1263,273.37401,1.11657,273.37401,1.11279,273.37401,1.12325,273.37401,1.12114,273.37401,1.12124,273.37401,1.13054,273.37401,1.14126,273.37401,0.9622,273.37401,1.16302,273.37401,0.96088,273.37401,0.97337,273.37401,0.95552,273.37401,0.96894,273.37401,0.93378,273.37401,0.95,273.37401,0.94011,273.37401,0.94611,273.37401,0.94749,273.37401,0.96567,273.37401,0.95254,273.37401,0.96703,273.37401,0.96389,273.37401,1.08056,273.37401,1.07564,273.37401,1.06819,273.37401,0.95483,273.37401,1.06726,273.37401,1.06598,273.37401,1.05854,273.37401,1.06639,273.37401,1.07293,273.37401,1.0827,273.37401,1.06755,273.37401,0.97861,273.37401,0.95231,273.37401,1.01604,273.37401,1.02914,273.37401,1.03689,273.37401,1.03785,273.37401,1.0422,273.37401,1.03057,273.37401,1.03129,273.37401,1.05181,273.37401,1.0403,273.37401,1.03923,273.37401,1.20247,273.37401,0.9963,273.37401,1.01915,273.37401,1.01676,273.37401,0.9992,273.37401,1.01095,273.37401,1.0019,273.37401,0.99677,273.37401,1.01883,273.37401,1.03418,273.37401,1.00613,273.37401,1.01751,273.37401,1.13729,273.37401,1.11445,273.37401,1.15195,273.37401,1.02552,273.37401,1.14239,273.37401,1.12982,273.37401,1.14049,273.37401,1.13233,273.37401,1.15199,273.37401,1.14698,273.37401,1.15881,273.37401,1.05895,273.37401,1.06965,273.37401,1.06907,273.37401,1.07495,273.37401,1.0809,273.37401,1.08198,273.37401,1.0899,273.37401,1.09042,273.37401,1.07776,273.37401,1.09113,273.37401,1.22192,273.37401,1.03482,273.37401,1.04664,273.37401,1.03599,273.37401,1.02731,273.37401,1.04331,273.37401,1.00864,273.37401,1.03204,273.37401,1.06338,273.37401,1.03439,273.37401,1.01652,273.37401,1.03982,273.37401,1.1594,273.37401,1.15865,273.37401,1.14757,273.37401,1.029,273.37401,1.14813,273.37401,1.14933,273.37401,1.15397,273.37401,1.15739,273.37401,1.1424,273.37401,1.16751,273.37401,1.16416,273.37401,1.10377,273.37401,1.10339,273.37401,1.12413,273.37401,1.11427,273.37401,1.13144,273.37401,1.13268,273.37401,1.12444,273.37401,1.13708,273.37401,1.13606,273.37401,1.13813
524,273.13294,1.03862,273.13294,1.06248,273.13294,1.11224,273.13294,1.1242,273.13294,1.12057,273.13294,1.11198,273.13294,1.12305,273.13294,1.12036,273.13294,1.1278,273.13294,1.13335,273.13294,1.13673,273.13294,0.96643,273.13294,1.1719,273.13294,0.9606,273.13294,0.97377,273.13294,0.9547,273.13294,0.97806,273.13294,0.92887,273.13294,0.95414,273.13294,0.9447,273.13294,0.94897,273.13294,0.94082,273.13294,0.96262,273.13294,0.95109,273.13294,0.96737,273.13294,0.96051,273.13294,1.07999,273.13294,1.07412,273.13294,1.07243,273.13294,0.95191,273.13294,1.07498,273.13294,1.06817,273.13294,1.06408,273.13294,1.07146,273.13294,1.07814,273.13294,1.08795,273.13294,1.07379,273.13294,0.9768,273.13294,0.95468,273.13294,1.01726,273.13294,1.03466,273.13294,1.03843,273.13294,1.03548,273.13294,1.04794,273.13294,1.02867,273.13294,1.03333,273.13294,1.05239,273.13294,1.04104,273.13294,1.04056,273.13294,1.20466,273.13294,0.99777,273.13294,1.02086,273.13294,1.01918,273.13294,1.00017,273.13294,1.00491,273.13294,1.00222,273.13294,0.98646,273.13294,1.02746,273.13294,1.02602,273.13294,1.0061,273.13294,1.02074,273.13294,1.14657,273.13294,1.12228,273.13294,1.15821,273.13294,1.02663,273.13294,1.14497,273.13294,1.13173,273.13294,1.14959,273.13294,1.13135,273.13294,1.14635,273.13294,1.15842,273.13294,1.15066,273.13294,1.06021,273.13294,1.07112,273.13294,1.07536,273.13294,1.07697,273.13294,1.08185,273.13294,1.08566,273.13294,1.08887,273.13294,1.091,273.13294,1.08739,273.13294,1.09686,273.13294,1.22101,273.13294,1.03058,273.13294,1.05261,273.13294,1.03863,273.13294,1.0427,273.13294,1.04502,273.13294,1.01607,273.13294,1.03763,273.13294,1.06741,273.13294,1.03276,273.13294,1.02248,273.13294,1.0387,273.13294,1.16132,273.13294,1.16074,273.13294,1.15337,273.13294,1.02752,273.13294,1.14798,273.13294,1.14668,273.13294,1.16012,273.13294,1.15918,273.13294,1.14949,273.13294,1.17821,273.13294,1.16748,273.13294,1.1086,273.13294,1.10214,273.13294,1.13111,273.13294,1.12146,273.13294,1.13083,273.13294,1.13654,273.13294,1.12614,273.13294,1.13433,273.13294,1.13344,273.13294,1.14459
525,272.89187,1.03792,272.89187,1.06152,272.89187,1.11535,272.89187,1.1245,272.89187,1.12549,272.89187,1.11198,272.89187,1.1224,272.89187,1.11961,272.89187,1.13251,272.89187,1.13805,272.89187,1.13339,272.89187,0.96938,272.89187,1.17442,272.89187,0.96186,272.89187,0.97447,272.89187,0.95603,272.89187,0.98623,272.89187,0.93216,272.89187,0.95247,272.89187,0.94788,272.89187,0.9502,272.89187,0.93819,272.89187,0.96304,272.89187,0.94712,272.89187,0.96347,272.89187,0.96074,272.89187,1.07735,272.89187,1.07194,272.89187,1.07488,272.89187,0.94866,272.89187,1.08172,272.89187,1.06693,272.89187,1.06629,272.89187,1.07677,272.89187,1.08273,272.89187,1.09237,272.89187,1.08131,272.89187,0.97555,272.89187,0.95581,272.89187,1.01827,272.89187,1.04013,272.89187,1.03833,272.89187,1.03522,272.89187,1.05222,272.89187,1.0272,272.89187,1.03985,272.89187,1.05218,272.89187,1.042,272.89187,1.042,272.89187,1.21145,272.89187,1.00526,272.89187,1.0194,272.89187,1.01541,272.89187,1.00516,272.89187,1.00763,272.89187,1.00792,272.89187,0.97877,272.89187,1.02395,272.89187,1.02175,272.89187,1.01131,272.89187,1.02436,272.89187,1.15718,272.89187,1.12764,272.89187,1.16239,272.89187,1.02579,272.89187,1.14829,272.89187,1.13621,272.89187,1.14967,272.89187,1.13218,272.89187,1.14553,272.89187,1.16586,272.89187,1.145,272.89187,1.06282,272.89187,1.07314,272.89187,1.08199,272.89187,1.07664,272.89187,1.08448,272.89187,1.09186,272.89187,1.08796,272.89187,1.09189,272.89187,1.09696,272.89187,1.10042,272.89187,1.222,272.89187,1.02493,272.89187,1.05648,272.89187,1.03793,272.89187,1.0561,272.89187,1.0446,272.89187,1.02441,272.89187,1.03922,272.89187,1.05964,272.89187,1.03213,272.89187,1.02741,272.89187,1.0377,272.89187,1.16375,272.89187,1.15771,272.89187,1.16256,272.89187,1.02767,272.89187,1.14862,272.89187,1.1446,272.89187,1.16939,272.89187,1.15864,272.89187,1.15809,272.89187,1.18712,272.89187,1.17196,272.89187,1.11142,272.89187,1.10316,272.89187,1.13417,272.89187,1.12617,272.89187,1.1339,272.89187,1.13694,272.89187,1.12966,272.89187,1.1332,272.89187,1.13549,272.89187,1.14961
526,272.6508,1.03923,272.6508,1.0615,272.6508,1.11932,272.6508,1.12468,272.6508,1.13015,272.6508,1.11511,272.6508,1.12283,272.6508,1.12059,272.6508,1.13211,272.6508,1.13996,272.6508,1.1329,272.6508,0.9713,272.6508,1.17548,272.6508,0.96127,272.6508,0.97337,272.6508,0.96025,272.6508,0.98983,272.6508,0.94284,272.6508,0.94781,272.6508,0.94704,272.6508,0.94922,272.6508,0.94019,272.6508,0.96641,272.6508,0.943,272.6508,0.95928,272.6508,0.9639,272.6508,1.07639,272.6508,1.07208,272.6508,1.07792,272.6508,0.94482,272.6508,1.08608,272.6508,1.06489,272.6508,1.06483,272.6508,1.08212,272.6508,1.08503,272.6508,1.09416,272.6508,1.0876,272.6508,0.97558,272.6508,0.95665,272.6508,1.0187,272.6508,1.04368,272.6508,1.03866,272.6508,1.03769,272.6508,1.05493,272.6508,1.02766,272.6508,1.04919,272.6508,1.05294,272.6508,1.0438,272.6508,1.0441,272.6508,1.21771,272.6508,1.01518,272.6508,1.01955,272.6508,1.01217,272.6508,1.01128,272.6508,1.01814,272.6508,1.01482,272.6508,0.98036,272.6508,1.01223,272.6508,1.02429,272.6508,1.01886,272.6508,1.02643,272.6508,1.16502,272.6508,1.12967,272.6508,1.16255,272.6508,1.02376,272.6508,1.15399,272.6508,1.13971,272.6508,1.1443,272.6508,1.13704,272.6508,1.15124,272.6508,1.16944,272.6508,1.14601,272.6508,1.06731,272.6508,1.07519,272.6508,1.08684,272.6508,1.07807,272.6508,1.09003,272.6508,1.09826,272.6508,1.08936,272.6508,1.09482,272.6508,1.10131,272.6508,1.09926,272.6508,1.22842,272.6508,1.02345,272.6508,1.05234,272.6508,1.03236,272.6508,1.0595,272.6508,1.03596,272.6508,1.03003,272.6508,1.03673,272.6508,1.04681,272.6508,1.03542,272.6508,1.02975,272.6508,1.03912,272.6508,1.16932,272.6508,1.1521,272.6508,1.17025,272.6508,1.0305,272.6508,1.15066,272.6508,1.14546,272.6508,1.174,272.6508,1.15739,272.6508,1.1645,272.6508,1.1932,272.6508,1.17526,272.6508,1.11162,272.6508,1.10828,272.6508,1.13449,272.6508,1.12905,272.6508,1.14008,272.6508,1.13778,272.6508,1.1361,272.6508,1.13508,272.6508,1.142,272.6508,1.15138
527,272.40973,1.04085,272.40973,1.06144,272.40973,1.12227,272.40973,1.1223,272.40973,1.13441,272.40973,1.12082,272.40973,1.12451,272.40973,1.12369,272.40973,1.12905,272.40973,1.13863,272.40973,1.13354,272.40973,0.97233,272.40973,1.18007,272.40973,0.95812,272.40973,0.96795,272.40973,0.96482,272.40973,0.98644,272.40973,0.95393,272.40973,0.94807,272.40973,0.94264,272.40973,0.94792,272.40973,0.94487,272.40973,0.96997,272.40973,0.94111,272.40973,0.95819,272.40973,0.96645,272.40973,1.07856,272.40973,1.07548,272.40973,1.08304,272.40973,0.94198,272.40973,1.09057,272.40973,1.06615,272.40973,1.06578,272.40973,1.08768,272.40973,1.08515,272.40973,1.09441,272.40973,1.09159,272.40973,0.97504,272.40973,0.95955,272.40973,1.01981,272.40973,1.04488,272.40973,1.04088,272.40973,1.04039,272.40973,1.05562,272.40973,1.0313,272.40973,1.0573,272.40973,1.05411,272.40973,1.04759,272.40973,1.04676,272.40973,1.22079,272.40973,1.02305,272.40973,1.0223,272.40973,1.01391,272.40973,1.01729,272.40973,1.0285,272.40973,1.02064,272.40973,0.99012,272.40973,1.00421,272.40973,1.02963,272.40973,1.02509,272.40973,1.02695,272.40973,1.16693,272.40973,1.13223,272.40973,1.15961,272.40973,1.02282,272.40973,1.16084,272.40973,1.1405,272.40973,1.13832,272.40973,1.14541,272.40973,1.15904,272.40973,1.17327,272.40973,1.15191,272.40973,1.07123,272.40973,1.07619,272.40973,1.09037,272.40973,1.08322,272.40973,1.0963,272.40973,1.1013,272.40973,1.09356,272.40973,1.09974,272.40973,1.10057,272.40973,1.09547,272.40973,1.23785,272.40973,1.029,272.40973,1.04114,272.40973,1.02331,272.40973,1.05401,272.40973,1.02213,272.40973,1.03264,272.40973,1.03462,272.40973,1.03856,272.40973,1.0386,272.40973,1.03101,272.40973,1.0425,272.40973,1.17552,272.40973,1.14872,272.40973,1.17314,272.40973,1.0347,272.40973,1.15366,272.40973,1.15,272.40973,1.1677,272.40973,1.15933,272.40973,1.16759,272.40973,1.19622,272.40973,1.17811,272.40973,1.11281,272.40973,1.11606,272.40973,1.13324,272.40973,1.13127,272.40973,1.14631,272.40973,1.14132,272.40973,1.14311,272.40973,1.13977,272.40973,1.14871,272.40973,1.15105
