,0
0,632.9989999999997
1,289.4369293154602
2,365.1193367869829
3,436.5649793016237
4,442.4373152318334
5,546.0124117802417
6,278.78253996617696
7,475.3650224090262
8,307.0185834599635
9,1900.0108005015145
10,1537.3023603004983
11,2054.672785858042
12,1683.7820224469403
13,1774.1485884100543
14,2926.786744414728
15,3493.488136029013
16,4322.800614515476
17,4004.3274389889116
18,3990.2194691583795
19,4385.104908214401
20,4634.141532067869
21,5134.835599142686
22,4833.369962676272
23,5212.296512296737
24,5016.714788331353
25,5113.5783326355
26,5330.262155461537
27,5305.8366938312965
28,5159.018972898132
29,5007.978189213154
30,5007.16037374638
31,4866.161210602036
32,5049.506299062796
33,4793.786158918486
34,4835.677133771251
35,4802.7659536256515
36,4902.535097812678
37,4643.345670861927
38,4870.148973370756
39,4453.634548218076
40,4655.680999410759
41,4536.238583507993
42,4622.849671149526
43,4533.898021976207
44,4398.636875038117
45,4205.955280585383
46,4159.312922742685
47,4032.783186521749
48,3893.836506693542
49,3781.753912108323
50,3676.926719423214
51,3582.901629949167
52,3511.8671938533
53,3335.7555679352663
54,3231.2569555327213
55,3144.428978442375
56,3092.0579239505296
57,2961.572765625225
58,2840.082277544066
59,2849.545144812114
60,2827.292441006773
61,2736.0769868999364
62,2650.3783528937743
63,2567.200571570253
64,2512.969219282715
65,2352.6209283246885
66,2169.4468240916285
67,2050.1497359700425
68,2030.2783227889179
69,2072.4332346950464
70,2049.0114017716423
71,2009.88314642806
72,2004.5975273458814
73,1918.328945751355
74,1835.715931990682
75,1798.9126960055605
76,1788.9196936724286
77,1489.9451768138415
78,1600.8105371688878
79,1645.334156283696
80,1565.147387346808
81,1411.9425454716215
82,1368.6237256298293
83,1422.115526469499
84,1425.9709393626745
85,1378.8239347531055
86,1338.334605990742
87,1343.339071643475
88,1295.9791598052873
89,1261.9670089695792
90,1231.8651044887042
91,1185.7443964808913
92,1157.5527875517414
93,1145.8470845090342
94,1145.0968010289128
95,1082.725847573406
96,1010.4154591344654
97,964.0515106675841
98,950.1592349222517
99,815.5935563922949
100,914.2503414784901
101,885.1462856880947
102,872.191523270317
103,843.621915449446
104,795.8452258297701
105,745.8346624617367
106,723.527113831197
107,730.6005595064848
108,714.6571066118853
109,691.7696091957218
110,669.8865994694886
111,652.988555338442
112,601.0183858818311
113,598.4276613186786
114,569.2872796963055
115,548.1343319046675
116,497.0690416819473
117,316.51867189734287
118,492.16101315836306
119,465.9009624248342
120,347.3513375093268
121,406.8006780477839
122,398.08911397274727
123,379.48783497551597
124,368.52379849314025
125,363.4360814803966
126,319.2781818669448
127,336.94450551672725
128,324.41236178139627
129,312.72671816249476
130,297.2650209700066
131,237.6309997662082
132,275.0063418944851
133,266.56856361484944
134,249.6234925043733
135,239.90456298892116
136,244.43301769710672
137,239.40489501567924
138,234.35798050733817
139,225.49176344037022
140,215.964038504928
141,207.23022160070698
142,199.24032035437895
143,169.75183411165943
144,171.8060846662946
145,159.6978204247232
146,159.74031095065698
147,162.3366871531641
148,163.09984700982795
149,157.75119260413948
150,150.3506281460101
151,142.8648790118185
152,115.48971684160837
153,138.28406195788207
154,108.76875860611328
155,140.84321035732134
156,114.62280887458289
157,126.27581111890036
158,120.99140579686772
159,91.07909204859753
160,104.10204073321442
161,100.79122808050805
162,95.39026459531316
163,86.25510610938018
164,74.25594131636481
165,71.52159759525912
166,60.27425242040553
167,56.909289078451984
168,45.13154061776165
169,49.83515697521995
170,49.13997695088382
171,52.41459365541761
172,51.13285361129906
173,44.91098877975689
174,49.193795041459886
175,47.2527866528111
176,44.0710994570781
177,42.84043320391084
178,40.15489059101174
179,38.76432678977982
180,37.059601275061816
181,33.98648605079808
182,30.10521966505291
183,26.12999416471848
184,19.511248195902184
185,6.6606088273926725
186,18.645220601683565
187,19.635934028245906
188,20.448852671320687
189,25.086504418108433
190,27.58939870356132
191,29.037011259839858
192,28.070174396932444
193,26.806793249050177
194,20.51844958892131
195,21.194542351683435
196,25.02605757588883
197,24.835999278836017
198,23.730288628062706
199,23.624430808674752
200,24.22552589344817
201,24.192515050901566
202,18.481413380863856
203,21.730536410406273
204,20.54413538948205
205,19.39257315156549
206,18.497248591127597
207,17.75438899222391
208,9.51002355451466
209,15.388313027368135
210,15.403552968297166
211,5.151771442518634
212,13.666838016590326
213,10.584428083854217
214,10.638317239265714
215,9.787408051507272
216,10.208635448763852
217,10.465328803958103
218,10.737645690110183
219,9.1352185637813
220,6.107052187523569
221,8.1119781495376
222,3.5225287275550596
223,4.791630676498975
224,4.9797360715400165
225,4.91953538088105
226,5.117046321751655
227,5.319211122189221
228,4.902701558935455
229,3.630694970906803
230,2.895103179776489
231,2.715564649016252
232,1.72446676632728
233,1.7993282589891113
234,2.036256270982391
235,3.5855944404872533
236,3.936902550895543
237,3.4188867091699966
238,3.6629262412564976
239,2.4418073167112655
240,1.958884217717051
241,2.1199475874481033
242,1.4100010590734178
243,2.027665682988732
244,2.7903045671784428
245,2.215898596836284
246,3.696788257521623
247,3.4741415267577263
248,3.0302451459711777
249,2.5734330660422433
250,2.290777715392256
