,0
0,709.67
1,295.2336916644868
2,376.16967993682425
3,447.3748306123372
4,473.91819760450994
5,562.8807687959778
6,283.4012459728957
7,483.87797968485444
8,325.96399587198977
9,1862.6908937275343
10,1543.205828581507
11,2023.5749609942156
12,1735.7972031916481
13,1866.792704785998
14,3081.2000410075925
15,3624.5361569164734
16,4478.405419805463
17,4086.101997084785
18,4043.634616038365
19,4461.549378919386
20,4770.912599239633
21,5326.023672892977
22,5076.630726947047
23,5412.713005184193
24,5124.587223713918
25,5112.585144748565
26,5294.252581194967
27,5294.630904688458
28,5218.590949706026
29,5143.846601358475
30,5144.567297568981
31,4952.127067351516
32,5060.826158972466
33,4749.2504131497635
34,4778.475828952344
35,4796.108364286917
36,4959.252645250848
37,4724.686182112257
38,4955.798689024311
39,4484.516498405378
40,4613.013348464524
41,4439.775019627756
42,4510.038217292575
43,4457.637750251413
44,4398.885662374268
45,4255.228135920468
46,4218.929078133662
47,4031.1400068159483
48,3806.194962493377
49,3635.4155459942626
50,3526.9446955477115
51,3475.0811048114865
52,3470.2419596185905
53,3332.223663468687
54,3216.3758656986834
55,3084.2650631611473
56,2968.309250170534
57,2804.233248520873
58,2696.851278784769
59,2746.967967776054
60,2769.6149734565543
61,2692.4189623571574
62,2571.4890254764723
63,2425.3290737763864
64,2315.247044450759
65,2138.9869890019363
66,1966.1436026108688
67,1852.8782635075745
68,1912.709208387438
69,2004.705173081132
70,1979.7301152394177
71,1904.1117655994187
72,1859.1094122247773
73,1768.422109699387
74,1717.2012212425325
75,1728.2968271563586
76,1753.2086509415071
77,1458.2190303076852
78,1543.6638423348118
79,1550.4552721441646
80,1452.5849304135775
81,1308.015552609213
82,1288.2046529719792
83,1366.0680261062164
84,1382.2238032390678
85,1329.4300787111613
86,1266.3591172997044
87,1247.3880216046168
88,1193.6842779160413
89,1175.8190720292905
90,1174.611026033283
91,1152.190321909277
92,1129.102584069344
93,1103.1391994926646
94,1078.4269617611371
95,1006.0722102792402
96,938.7060772029791
97,910.382536000099
98,916.9157267416083
99,794.4472213764125
100,888.063212988002
101,847.6393110407245
102,815.5815231578956
103,778.141135692807
104,738.5799798669018
105,706.8143834107494
106,704.8638391375555
107,717.0131530144627
108,695.4293799681359
109,660.0514492338964
110,625.116788778706
111,600.9000867362338
112,557.0039503400264
113,565.0867242491253
114,550.3196898592938
115,533.2858027170311
116,477.3417288161791
117,299.14856947355
118,461.38977048711786
119,435.35342647597884
120,328.9733733252583
121,394.08403881845135
122,391.2951809028687
123,371.39321663755163
124,353.6548921692288
125,342.5499317860163
126,297.2543884474202
127,313.983231209675
128,305.5485035093258
129,298.4671972173862
130,285.485199538452
131,226.19081676893873
132,257.1910161172124
133,244.91732677271506
134,228.24036737613088
135,224.35252411557155
136,232.75912890557566
137,231.66735244541618
138,227.66035385457937
139,218.05725568985056
140,205.69334106630893
141,196.09626409140085
142,187.73481709795928
143,161.811612885965
144,164.01780866951987
145,154.26722777096376
146,157.51603950675624
147,162.03043650703526
148,163.57218122156002
149,158.5205236845858
150,154.89414639699936
151,150.17506854797375
152,123.30624370665561
153,146.13138496290074
154,111.2633440562309
155,139.83265387107485
156,112.95941590833635
157,122.38902828087954
158,118.28345985360832
159,89.17154042768651
160,107.07811508113443
161,102.95931346589414
162,96.8480929879021
163,88.32808095718707
164,76.76726566710673
165,75.44818353492884
166,66.2242413083205
167,67.04074662210613
168,56.038334920435254
169,64.07378014270856
170,62.715262268133884
171,61.06823924661917
172,57.9953418389527
173,47.92412395635922
174,52.45295792240869
175,48.60603844869897
176,45.53274130023827
177,41.72630397076244
178,39.667672613745935
179,36.516545392505854
180,32.57767610826827
181,28.86741640821729
182,24.80465355719358
183,20.498099063331193
184,15.094854211386115
185,5.865005033626244
186,14.998122568654306
187,15.747173782537612
188,17.87907340241657
189,23.03171864040279
190,25.533345315029464
191,26.245676375202574
192,25.782204442279628
193,24.265553343308877
194,17.906811601126947
195,18.391748131190827
196,22.182472012410514
197,23.401469391674453
198,23.318328564356715
199,22.909386791714827
200,23.120945262712947
201,22.1300010598843
202,15.733306379598607
203,21.172431262680266
204,20.11493626824967
205,20.107400782544666
206,19.1087684398548
207,17.752144385351745
208,10.026227889528354
209,15.901250270731667
210,14.733203865715318
211,7.003720816442133
212,12.012306496491602
213,11.805816482019836
214,10.977684530423321
215,11.107153795848516
216,11.06653940900117
217,11.319724423346088
218,10.837366533436807
219,9.421162650569842
220,5.823299544680683
221,6.822241921471652
222,3.921003959276783
223,5.968429597220328
224,7.00112108716647
225,6.114549204660713
226,5.990002915410557
227,5.125761344966849
228,4.408215451071581
229,4.562757396689929
230,2.6735883632426183
231,3.050870754201725
232,3.0123021317597494
233,3.385743386462028
234,2.826390317725582
235,4.041267288858134
236,3.595191951770753
237,3.560959655469396
238,3.561007055986945
239,2.768694459665192
240,2.17804041020051
241,2.1961515711602684
242,2.761067446201241
243,2.645532278321785
244,3.415926582020577
245,2.9368945430695548
246,2.5025099943397744
247,2.726220947510664
248,1.5084110066827192
249,1.8104215795064262
250,2.127428606722368
