1170.000,0.365
1170.050,0.314
1170.100,0.272
1170.150,0.170
1170.200,0.166
1170.250,0.095
1170.300,0.069
1170.350,0.023
1170.400,-0.024
1170.450,-0.057
1170.500,-0.068
1170.550,-0.104
1170.600,-0.103
1170.650,-0.130
1170.700,-0.154
1170.750,-0.163
1170.800,-0.160
1170.850,-0.181
1170.900,-0.152
1170.950,-0.179
1171.000,-0.173
1171.050,-0.177
1171.100,-0.167
1171.150,-0.173
1171.200,-0.166
1171.250,-0.184
1171.300,-0.170
1171.350,-0.158
1171.400,-0.195
1171.450,-0.177
1171.500,-0.155
1171.550,-0.183
1171.600,-0.184
1171.650,-0.166
1171.700,-0.147
1171.750,-0.167
1171.800,-0.181
1171.850,-0.190
1171.900,-0.191
1171.950,-0.215
1172.000,-0.221
1172.050,-0.194
1172.100,-0.193
1172.150,-0.206
1172.200,-0.241
1172.250,-0.220
1172.300,-0.198
1172.350,-0.241
1172.400,-0.257
1172.450,-0.247
1172.500,-0.251
1172.550,-0.230
1172.600,-0.269
1172.650,-0.263
1172.700,-0.273
1172.750,-0.281
1172.800,-0.269
1172.850,-0.240
1172.900,-0.250
1172.950,-0.268
1173.000,-0.304
1173.050,-0.297
1173.100,-0.289
1173.150,-0.279
1173.200,-0.303
1173.250,-0.291
1173.300,-0.297
1173.350,-0.287
1173.400,-0.288
1173.450,-0.298
1173.500,-0.295
1173.550,-0.297
1173.600,-0.293
1173.650,-0.303
1173.700,-0.292
1173.750,-0.297
1173.800,-0.287
1173.850,-0.291
1173.900,-0.293
1173.950,-0.298
1174.000,-0.287
1174.050,-0.281
1174.100,-0.279
1174.150,-0.260
1174.200,-0.294
1174.250,-0.307
1174.300,-0.332
1174.350,-0.346
1174.400,-0.396
1174.450,-0.457
1174.500,-0.515
1174.550,-0.626
1174.600,-0.735
1174.650,-0.907
1174.700,-1.058
1174.750,-1.253
1174.800,-1.470
1174.850,-1.759
1174.900,-2.027
1174.950,-2.339
1175.000,-2.700
1175.050,-3.006
1175.100,-3.372
1175.150,-3.748
1175.200,-4.154
1175.250,-4.622
1175.300,-5.106
1175.350,-5.588
1175.400,-6.142
1175.450,-6.753
1175.500,-7.373
1175.550,-8.060
1175.600,-8.794
1175.650,-9.623
1175.700,-10.480
1175.750,-11.434
1175.800,-12.514
1175.850,-13.625
1175.900,-14.892
1175.950,-16.196
1176.000,-17.629
1176.050,-19.225
1176.100,-20.951
1176.150,-22.845
1176.200,-24.902
1176.250,-27.158
1176.300,-29.624
1176.350,-32.279
1176.400,-35.213
1176.450,-38.431
1176.500,-41.953
1176.550,-45.858
1176.600,-50.108
1176.650,-54.735
1176.700,-59.771
1176.750,-65.115
1176.800,-70.758
1176.850,-76.510
1176.900,-82.213
1176.950,-87.538
1177.000,-92.004
1177.050,-94.974
1177.100,-95.424
1177.150,-92.120
1177.200,-83.414
1177.250,-67.377
1177.300,-41.963
1177.350,-5.553
1177.400,42.449
1177.450,101.023
1177.500,166.846
1177.550,234.329
1177.600,296.356
1177.650,345.552
1177.700,376.014
1177.750,384.763
1177.800,372.271
1177.850,341.843
1177.900,298.338
1177.950,247.002
1178.000,192.308
1178.050,137.548
1178.100,85.189
1178.150,36.835
1178.201,-6.305
1178.251,-43.515
1178.301,-74.426
1178.351,-99.205
1178.401,-118.183
1178.451,-132.214
1178.501,-142.110
1178.551,-148.758
1178.601,-152.807
1178.651,-154.785
1178.701,-154.899
1178.751,-153.154
1178.801,-149.471
1178.851,-143.880
1178.901,-136.380
1178.951,-127.457
1179.001,-117.503
1179.051,-107.203
1179.101,-97.065
1179.151,-87.510
1179.201,-78.847
1179.251,-71.103
1179.301,-64.205
1179.351,-57.921
1179.401,-52.110
1179.451,-46.491
1179.501,-40.993
1179.551,-35.681
1179.601,-30.598
1179.651,-25.841
1179.701,-21.495
1179.751,-17.637
1179.801,-14.194
1179.851,-11.105
1179.901,-8.359
1179.951,-5.841
1180.001,-3.600
1180.051,-1.637
1180.101,0.003
1180.151,1.314
1180.201,2.400
1180.251,3.382
1180.301,4.398
1180.351,5.663
1180.401,7.227
1180.451,9.198
1180.501,11.502
1180.551,14.050
1180.601,16.765
1180.651,19.334
1180.701,21.681
1180.751,23.515
1180.801,24.812
1180.851,25.494
1180.901,25.655
1180.951,25.356
1181.001,24.828
1181.051,24.158
1181.101,23.401
1181.151,22.533
1181.201,21.507
1181.251,20.284
1181.301,18.864
1181.351,17.337
1181.401,15.827
1181.451,14.383
1181.501,13.136
1181.551,12.059
1181.601,11.136
1181.651,10.230
1181.701,9.340
1181.751,8.372
1181.801,7.314
1181.851,6.260
1181.901,5.213
1181.951,4.260
1182.001,3.432
1182.051,2.795
1182.101,2.330
1182.151,2.114
1182.201,2.065
1182.251,2.162
1182.301,2.276
1182.351,2.425
1182.401,2.517
1182.451,2.469
1182.501,2.331
1182.551,2.125
1182.601,1.875
1182.651,1.762
1182.701,1.720
1182.751,1.778
1182.801,1.931
1182.851,1.980
1182.901,2.024
1182.951,1.887
1183.001,1.744
1183.051,1.613
1183.101,1.507
1183.151,1.439
1183.201,1.375
1183.251,1.292
1183.301,1.182
1183.351,0.961
1183.401,0.728
1183.451,0.434
1183.501,0.129
1183.551,-0.225
1183.601,-0.551
1183.651,-0.827
1183.701,-1.024
1183.751,-1.139
1183.801,-1.125
1183.851,-1.175
1183.901,-1.241
1183.951,-1.417
1184.001,-1.597
1184.051,-1.781
1184.101,-1.906
1184.151,-1.929
1184.201,-1.840
1184.251,-1.678
1184.301,-1.499
1184.351,-1.326
1184.401,-1.232
1184.451,-1.169
1184.501,-1.185
1184.551,-1.230
1184.601,-1.358
1184.651,-1.562
1184.701,-1.835
1184.751,-2.139
1184.801,-2.416
1184.851,-2.641
1184.901,-2.765
1184.951,-2.700
1185.001,-2.570
1185.051,-2.395
1185.101,-2.286
1185.151,-2.236
1185.201,-2.200
1185.251,-2.184
1185.301,-2.110
1185.351,-1.932
1185.401,-1.645
1185.451,-1.273
1185.501,-0.764
1185.551,-0.217
1185.601,0.463
1185.651,1.133
1185.701,1.809
1185.751,2.340
1185.801,2.645
1185.851,2.627
1185.901,2.341
1185.951,1.735
1186.001,0.886
1186.051,-0.206
1186.101,-1.377
1186.151,-2.752
1186.201,-4.206
1186.251,-5.678
1186.301,-7.049
1186.351,-8.219
1186.401,-9.077
1186.451,-9.543
1186.501,-9.665
1186.551,-9.491
1186.601,-9.048
1186.651,-8.437
1186.701,-7.630
1186.751,-6.615
1186.801,-5.327
1186.851,-3.800
1186.901,-2.094
1186.951,-0.171
1187.001,1.846
1187.051,3.833
1187.101,5.665
1187.151,7.250
1187.201,8.464
1187.251,9.194
1187.301,9.428
1187.351,9.150
1187.401,8.488
1187.451,7.452
1187.501,6.145
1187.551,4.594
1187.601,2.896
1187.651,1.133
1187.701,-0.555
1187.751,-2.095
1187.801,-3.417
1187.851,-4.400
1187.901,-5.087
1187.951,-5.527
1188.001,-5.755
1188.051,-5.932
1188.101,-6.095
1188.151,-6.246
1188.201,-6.445
1188.251,-6.584
1188.301,-6.655
1188.351,-6.642
1188.401,-6.568
1188.451,-6.414
1188.501,-6.201
1188.551,-5.926
1188.601,-5.544
1188.651,-5.110
1188.701,-4.553
1188.751,-4.007
1188.801,-3.397
1188.851,-2.837
1188.901,-2.255
1188.951,-1.647
1189.001,-1.130
1189.051,-0.564
1189.101,0.032
1189.151,0.594
1189.201,1.097
1189.251,1.561
1189.301,1.903
1189.351,2.139
1189.401,2.246
1189.451,2.258
1189.501,2.245
1189.551,2.212
1189.601,2.250
1189.651,2.318
1189.701,2.506
1189.751,2.811
1189.801,3.315
1189.851,3.923
1189.901,4.660
1189.951,5.449
1190.001,6.203
1190.051,6.905
1190.101,7.474
1190.151,7.917
1190.201,8.282
1190.251,8.538
1190.301,8.749
1190.351,8.982
1190.401,9.194
1190.451,9.465
1190.501,9.746
1190.551,10.143
1190.601,10.574
1190.651,11.055
1190.701,11.503
1190.751,11.899
1190.801,12.180
1190.851,12.323
1190.901,12.372
1190.951,12.337
1191.001,12.294
1191.051,12.171
1191.101,11.960
1191.151,11.725
1191.201,11.302
1191.251,10.740
1191.301,10.081
1191.351,9.344
1191.401,8.633
1191.451,7.959
1191.501,7.378
1191.551,6.878
1191.601,6.437
1191.651,6.101
1191.701,5.776
1191.751,5.437
1191.801,5.011
1191.851,4.463
1191.901,3.762
1191.951,2.877
1192.001,1.898
1192.051,0.877
1192.101,-0.107
1192.151,-0.936
1192.201,-1.631
1192.251,-2.180
1192.301,-2.554
1192.351,-2.862
1192.401,-3.108
1192.451,-3.330
1192.501,-3.551
1192.551,-3.771
1192.601,-3.965
1192.651,-4.157
1192.701,-4.298
1192.751,-4.367
1192.801,-4.403
1192.851,-4.448
1192.901,-4.597
1192.951,-4.887
1193.001,-5.340
1193.051,-5.989
1193.101,-6.750
1193.151,-7.481
1193.201,-8.115
1193.251,-8.561
1193.301,-8.795
1193.351,-8.746
1193.401,-8.565
1193.451,-8.266
1193.501,-7.929
1193.551,-7.597
1193.601,-7.416
1193.651,-7.402
1193.701,-7.586
1193.751,-7.982
1193.801,-8.525
1193.851,-9.052
1193.901,-9.493
1193.951,-9.658
1194.001,-9.537
1194.051,-9.209
1194.101,-8.706
1194.151,-8.157
1194.201,-7.611
1194.251,-7.094
1194.301,-6.634
1194.351,-6.190
1194.401,-5.826
1194.451,-5.525
1194.501,-5.254
1194.551,-5.105
1194.602,-5.014
1194.652,-5.034
1194.702,-5.109
1194.752,-5.198
1194.802,-5.325
1194.852,-5.400
1194.902,-5.503
1194.952,-5.495
1195.002,-5.441
1195.052,-5.248
1195.102,-4.977
1195.152,-4.574
1195.202,-4.131
1195.252,-3.608
1195.302,-3.098
1195.352,-2.686
1195.402,-2.428
1195.452,-2.389
1195.502,-2.496
1195.552,-2.796
1195.602,-3.155
1195.652,-3.489
1195.702,-3.779
1195.752,-3.888
1195.802,-3.822
1195.852,-3.572
1195.902,-3.185
1195.952,-2.738
1196.002,-2.272
1196.052,-1.861
