,Data
0,1.1342904263820979
1,0.9904987858472151
2,1.0058305334315611
3,0.9261626978017509
4,1.0110118239752413
5,1.0072470876322683
6,0.8988285269335945
7,1.0212078956943305
8,0.9274012534188064
9,1.0158640211777192
10,0.9943270205741753
11,1.005741319650961
12,1.0184748824426206
13,0.967679386600826
14,0.9806879438764766
15,0.9864963400442792
16,0.9941047211788747
17,0.9996614626595525
18,0.9871337736093595
19,0.9706091582193462
20,0.9704642652819023
21,0.9857826920575566
22,0.9936099229521449
23,0.9932006827555921
24,0.9844311188236026
25,0.9677535222475957
26,0.958941753449871
27,0.961830160519071
28,0.9708245767037526
29,0.9864016292591148
30,0.9991524091005379
31,1.004006921818158
32,0.9885278773026105
33,0.963775459335498
34,0.9474719630502413
35,0.9515497601375753
36,0.9710339724781811
37,0.9980125739875447
38,1.0114904904217774
39,1.0008525038017917
40,0.9738327853386112
41,0.945367706024407
42,0.9363668462175743
43,0.9431285306762522
44,0.96619234135827
45,0.9864333758473296
46,0.9961882122829843
47,0.9830184952831292
48,0.9528767443772169
49,0.9268916879653075
50,0.9188696109246125
51,0.9313157467665573
52,0.9553625095425944
53,0.9770649888089971
54,0.9809525665124289
55,0.9639485635081508
56,0.932560609517192
57,0.9089279436593368
58,0.904322961448788
59,0.9191577653049238
60,0.9454087261260851
61,0.9667075711773669
62,0.969074334769241
63,0.953305719113075
64,0.932209024793922
65,0.927999046595596
66,0.9785465934210582
67,1.1167544634862088
68,1.1954882030534395
69,1.0357468318284306
70,0.977265885550824
71,0.9340419716944814
72,0.8867031259254124
73,0.859637893588536
74,0.8576153680744779
75,0.8769641922725797
76,0.9028222199069114
77,0.9103107012068553
78,0.9018091251899379
79,0.8693183721493637
80,0.8342768018526439
81,0.8119617840070487
82,0.8165371848524852
83,0.8429287761195857
84,0.8685284905600598
85,0.8823483558935737
86,0.8720213015966429
87,0.8427714933551773
88,0.8084139192533158
89,0.789006931103013
90,0.7919279222148025
91,0.8149563357692846
92,0.8409623152158169
93,0.8515120198288607
