,Data
0,1.0092383176286084
1,0.9248537134793408
2,1.0116716772239396
3,0.9714599507636156
4,1.0297666270625376
5,1.0064936890197809
6,0.9349709489753202
7,1.0609093379319243
8,0.9786496116164796
9,1.0186304475206047
10,1.0237616232271178
11,0.9998278781119396
12,1.0066033464197217
13,0.9722213045549903
14,0.9816985888099599
15,0.999793108330248
16,0.9983334495270919
17,1.0100106136399063
18,0.9939923755029312
19,0.9798451987729572
20,0.9726790948201931
21,0.9856534521228342
22,0.9965912990267266
23,0.9932355681718809
24,0.9979340931892102
25,0.9935086616281791
26,0.9970797106551791
27,1.001305165489768
28,1.0107320232602024
29,1.0117335557438685
30,1.006709961963594
31,0.9961494830097151
32,0.9881881165060079
33,0.9868345171623688
34,0.9950173236269035
35,1.004462644229833
36,1.014070628672923
37,1.0148806820797478
38,0.9997086850768714
39,0.9824181208931867
40,0.9691206574559363
41,0.9743727874462632
42,0.9914536516716169
43,1.0085054333022179
44,1.0152019638566032
45,1.002790126969751
46,0.9836155200666
47,0.9697016627464582
48,0.9677761543516572
49,0.9830702989858068
50,1.001541043709408
51,1.013685292875545
52,1.0104341531354473
53,0.9935524620817145
54,0.9698876236477328
55,0.9559261201191653
56,0.9607995789901015
57,0.9784154423931947
58,0.9960996550130782
59,1.0059682544518243
60,0.9976401896796542
61,0.9730511312790793
62,0.9544208599492985
63,0.9480299897123312
64,0.9571260471051789
65,0.9749191848938067
66,0.9832605003667912
67,0.9757689975261092
68,0.9783061778368384
69,0.9746315898683351
70,0.9579964456276833
71,0.9531085269647714
72,0.9674793923018462
73,0.9863611167815257
74,0.9981398793919602
75,0.9954646335868775
76,0.9701342697292442
77,0.946729707784537
78,0.9353898982762314
79,0.9432889923080585
80,0.9640180669864967
81,0.9852545919782983
82,0.9948317734158778
83,0.979204043460628
84,0.9548986186331514
85,0.9380566547648238
86,0.9387540301132148
87,0.9559747676165276
88,0.9809988207166778
89,0.9902079130472331
90,0.9849818796711924
91,0.9561489961658266
92,0.9266448074776474
93,0.9169239702172165
94,0.926081734693444
95,0.9517126024769069
96,0.9813640609480825
97,0.9888923662202302
98,0.9700266137016297
99,0.9410821475400725
100,0.9126533915992682
101,0.9098908409710208
102,0.9301816217383557
103,0.9544284733407115
104,0.975305172275627
105,0.9775928266175925
106,0.9509038651430187
107,0.9221302121580897
108,0.906833336997687
109,0.9139143386365899
110,0.9396905097135942
111,0.9680009252398982
112,0.9802636990351544
113,0.9586387984771229
114,0.9264366452336994
115,0.8962557675467999
116,0.8902034359594586
117,0.9075111461328926
118,0.9383939186710148
119,0.9671007144588266
120,0.9736944015438206
121,0.9474380079534132
122,0.9145739908814929
123,0.8991554379745934
124,0.9063183911432062
125,0.9279942044959285
126,0.9551218556483658
127,0.9664357324538739
128,0.9497082004122028
129,0.9145000941495938
130,0.8923080464762058
131,0.8905079303762544
132,0.9106011253054846
133,0.9301562161673261
134,0.9472488308284222
135,0.9576070221548182
136,0.9419781027138666
137,0.9142685446557082
138,0.8958969608285343
139,0.8962875014711396
140,0.9212230838269233
141,0.9477167669023531
142,0.9515190962912329
143,0.9370137448500219
144,0.9183830916970825
145,0.9109769585781219
146,0.9128984299479912
147,0.9019228185040806
148,0.9347509070985446
149,0.9606243992648256
150,0.9547075725245112
151,0.9404230793047702
152,0.9128499508828598
153,0.8922249828660749
154,0.8991047834578849
155,0.9163403805186969
156,0.960475576752329
157,0.9620420976781004
158,0.9604577988860679
159,0.9294241606799167
160,0.9057884951821009
161,0.8900222524810546
162,0.9080024606165635
163,0.9204059354242341
164,0.9541423680151458
165,0.9509301481893516
166,0.9241422848046653
167,0.9007157885485827
168,0.8931951389887365
169,0.9053538382526743
170,0.9244263765916422
171,0.9342961410847036
172,0.9226149558207303
173,0.9058641935878827
174,0.9006289333452078
175,0.8954351848299622
176,0.9008136394531365
177,0.9090367748166458
178,0.895392773958645
179,0.9079689527777921
180,0.8600190224579884
181,0.8386603851703145
182,0.8522265866454558
183,0.8262767516179065
184,0.8684679320956825
185,0.9496203731493313
186,0.9302065577975172
187,0.9225000814192725
188,0.987355267962321
189,0.9177181354883734
190,0.890219392881563
191,0.9551990084637906
192,0.952494180291199
193,0.9265739141133598
194,0.890836696608811
195,0.958701815896828
196,0.9717444027517341
197,0.9601447505332443
198,0.9339793826684379
199,0.9111468421345202
200,0.9164786987578097
201,0.9389239457809082
202,1.0157319744093538
203,1.0111460537607415
204,1.0321488240196508
205,1.0603998762397657
206,0.9817893719112369
207,0.9566725317222954
208,0.9596839303737664
209,1.0331826927555832
210,1.0163622835257407
211,1.0699429642384302
212,1.0326079333694944
213,0.980560677619778
214,0.92696713206681
215,1.0404744344783543
216,0.9373262557797551
217,0.9075007711073413
218,0.8370855558072235
219,0.880461270512216
220,0.9707038767016681
221,1.0151244889541577
222,1.0203921342559785
223,0.9308043807082185
224,0.8257119706855647
225,0.8310012310693886
226,0.7371255893527153
227,0.7815005170820174
228,0.9384558489513486
229,0.8511131184848421
230,0.8532155679075524
231,0.996968494980886
232,1.0177451968722548
233,1.027625870399882
234,0.8147003101154879
235,0.8668790556004439
236,0.8712210981817438
237,0.9324904171535539
238,0.8434333139072413
239,1.1634969081306044
240,1.1508579847953746
241,0.9077768100028918
242,0.9078111946837294
243,0.8012518472314056
244,0.8265557632289794
245,1.002736002789051
246,0.8765660842423803
247,0.9351144011689904
248,1.0171468357524718
249,0.96500224048616
250,0.9442461684015774
251,0.966620748249458
252,1.0487660958102152
253,0.8786110987709463
254,0.9122201247274085
255,0.7586560783427193
256,0.9878555822795915
257,1.0078314144741394
258,1.0231052562151286
259,0.9213439519825748
260,0.9427677231191134
261,0.8939914642221845
262,0.9765767322316792
263,0.9359398060330131
264,0.9971279734004368
265,0.9659892459909649
266,1.0063546866009727
267,0.963676542464597
268,0.9569001922046896
269,0.8943621514962893
270,1.014405763319615
271,0.8804874147089585
272,1.0244388328215934
273,1.019696148076916
274,0.990677519308404
275,1.0196729493119816
276,1.0050599295230347
277,0.982719624307083
278,0.9382539565059923
279,0.9993551630128159
280,1.0195734485894687
281,0.9149523177538815
282,1.0121395182322255
283,0.9660967897715336
284,0.9820315610246921
285,0.9934846903691129
286,1.0004652620809806
287,0.9882934431155569
288,0.9614828903250625
289,0.9679045144770798
290,1.0029025731671346
291,0.9978999374030866
292,1.0039317042344862
293,1.0353544354160988
294,0.9627315036209994
295,0.9597963437664819
296,1.0139222233531806
297,0.9870975161595872
298,1.0503090900947802
299,1.0063365870368917
300,0.9984098215214988
301,0.9858848220854081
302,1.0106286479458078
303,0.9892282591818066
304,0.9588551366163748
305,1.0209466753915126
306,0.9658335748825438
307,0.9706719653338377
308,1.0020027578986943
309,1.0052170080555496
310,0.9813898899813432
311,0.989393531631628
312,1.016299499301775
313,1.0190527141910037
314,0.9941057948475986
315,0.9633440103029801
316,1.039572234510491
317,0.9782363359887876
318,1.0230847835142507
319,1.0265292333685527
320,1.0103804306743713
321,0.9863622331518179
322,0.9768589165683866
323,1.0094543340434843
324,0.9856757545567706
325,0.9984574520016913
326,1.000749584637445
327,1.0151919651672412
328,1.0005945612322233
329,1.0649177701456667
330,0.9885690574127507
331,0.9908147226366915
332,0.9294990944512531
333,1.0022739755968786
334,0.9988436387090378
335,1.0076973383576258
336,0.93744365516056
337,0.9851955459419894
338,0.9992267553503728
339,1.0018705280262217
340,0.934114994643056
341,1.0222654092978378
342,0.9901176855634476
343,0.9992807633983183
344,1.0088619367324752
345,0.9959997581423037
346,1.022303952301461
347,0.9678743012775073
348,0.9981909674922372
349,0.990915055910466
350,0.9839480139889643
351,1.050778783901013
352,1.012467245941144
353,0.9900331795953119
354,0.9678004343991944
355,0.999072584292304
356,1.0356273294788094
357,1.0191068656671167
358,0.9854943558917052
359,0.9189657069849275
360,0.9615885017993231
361,1.0052798821289872
362,0.9950642839062108
363,1.0253370634188614
364,1.0494209251674536
365,0.9841290762795977
366,0.9893615435235258
367,0.9843645099854036
368,0.9915240020024777
369,1.0199509355561622
370,0.988960358218113
371,1.0227865112360748
372,0.9564777151932577
373,1.0370431400382407
374,0.9486633041799072
375,0.9908748822666559
376,0.9960761147276869
377,0.9821508748537849
378,1.0216730348763998
379,0.9715371391208013
380,0.9569190100411555
381,0.9894180811285173
382,1.0245729524182559
383,1.036962620848083
384,0.994891078565932
385,0.975402051164309
386,0.9939731578368411
387,1.0095829331986306
388,1.017651434302478
389,1.0008172719551574
390,0.9698311074134208
391,1.024208923517308
392,1.1020368170284944
393,1.047151623844339
394,0.9822267860266133
395,0.9558941689137809
396,0.9937172852434482
397,0.9930690640652952
398,0.9716054095245111
399,1.0008338701737558
400,1.004908637715162
401,1.0191278045869243
402,1.0392697409269729
403,0.9950122105621722
404,1.0658923371130842
405,0.9945688078003301
406,1.0009033820966409
407,0.9674429929009782
408,1.0015015554355093
409,0.9869259172403269
410,0.9952948898247442
411,1.0198401126319419
412,1.00712573315339
413,0.9883600458966411
414,1.013592659070421
415,1.0017387064810124
416,0.9721030899556447
417,1.0141456608675448
418,0.9932533847712889
419,0.9946517876920229
420,1.008995093713056
421,1.0097238197712015
422,0.9584423300020171
423,1.0294355752069468
424,1.0276581590472262
425,1.010585654214236
426,1.0115454463621254
427,1.026185904050735
428,0.981111218855731
429,1.0140512862446263
430,0.9677239966368706
431,0.9963301737970315
432,0.997141385511784
433,0.983248182646441
434,0.9527193513936807
435,0.9836220897085785
436,1.0219628436024872
437,0.9624208159497625
438,1.0165904378565735
439,1.011559391992313
440,0.9897895196514895
441,0.9980379077482827
442,0.9922412751315176
443,1.0081100749217036
444,1.0114863789013846
445,1.001081925846757
446,0.9820223293927444
447,0.9662066783479563
448,0.9727242577309831
449,0.9840323846068906
450,0.9810065506307879
451,0.9947804274526357
452,0.9549348824205157
453,0.9902136260486102
454,0.9655976715577956
455,1.0052787116272657
456,1.0244729716297662
457,0.9791726152733021
458,0.9792145387945972
459,1.000456248320298
460,0.9793849326143192
461,0.9853760996347705
462,0.9811153047631754
463,1.0027985881478834
464,0.9485821253410566
465,0.9693059238224583
466,0.9920697741207759
467,1.0208443199042614
468,0.996142458174784
469,1.010949339907966
470,1.0499797301225966
471,1.0034312917322377
472,0.9691172326456247
473,1.0062344167462671
474,0.9747207722006244
475,1.0615977398994147
476,1.019860109236294
477,1.0019090544989182
478,0.9897039871849113
479,1.0038443361971885
480,1.012240350544421
481,0.9967513939088064
482,1.0204628150803208
483,0.9693718967613214
484,1.0052415925493818
485,1.0063776233613693
486,0.9978697900342708
487,0.9402716225147743
488,1.0067169912839469
489,1.017253975165014
490,0.9962776317709907
491,0.9690198456743778
492,1.002606779560739
493,0.9583207339561342
494,0.9724372042765269
495,1.000851829849305
496,0.9915720224407206
497,0.979810615210466
498,1.0234015976226387
499,1.0094335980611713
500,1.0095597996514087
501,1.0370090109895551
502,1.0073667489651479
503,1.0041648810103099
504,0.922528639519753
505,0.9231944815447398
506,0.9970011063994316
507,1.0085305435605894
508,0.9647989998170047
509,0.9592355758306477
510,0.9913025950360417
511,0.9819499319990919
512,0.9729087194661414
513,1.0149395307440996
514,1.0106486908912358
515,0.9987504944465126
516,0.9505955891528809
517,0.9766906391174264
518,0.9924543952475692
519,1.0036697519826054
520,1.0123924357572367
521,1.0030793221102017
522,1.0027111356630407
523,1.0015576178053427
524,0.9623138620139063
525,0.9769211152278724
526,0.9482462372981414
527,1.0049447051918345
528,1.0031158216122704
529,0.9778506661661899
530,1.0333067391754762
531,1.0220520805020314
532,1.0135219490213392
533,1.0014314274791472
534,0.9834463385591886
535,0.9599963602394528
536,1.0125595618653236
537,1.0092934822926152
538,1.0050761109474429
539,0.9838931454392755
540,0.9768311077513814
541,1.034716447822849
542,0.9914376306141602
543,0.975892194344557
544,1.0062595229154279
545,0.9828412260802513
546,1.0111722132073406
547,0.9674950387522463
548,0.9937209054291734
