,0
0,559.458
1,402.93725531772265
2,332.3307177681137
3,536.6634798868863
4,376.3248416244574
5,431.7718719601698
6,120.84829866718664
7,774.7489900556918
8,641.8253585711022
9,2269.0996815652834
10,1339.9397269144677
11,1368.1636564980872
12,1801.206477115541
13,2495.1460770704452
14,3519.75769847032
15,3599.6884409864138
16,4257.52559781676
17,4176.328483243373
18,4631.502701558053
19,5162.564295599928
20,5139.7791113209
21,5401.189650716166
22,5173.044340887894
23,5758.019261747915
24,5623.510209454511
25,5622.055392835286
26,5745.029043492816
27,5711.771298665408
28,5646.686976654078
29,5576.708302582097
30,5515.093444610774
31,5225.013143832483
32,5319.804863095934
33,5112.896429620353
34,5318.896356799353
35,5380.906244823154
36,5490.856504108199
37,5094.472519094233
38,5240.028210640906
39,4793.796755504894
40,5033.496911938403
41,4957.302239281243
42,5101.460191403805
43,5024.406604655773
44,4870.648077566773
45,4619.597523596231
46,4529.862893942065
47,4349.724427867088
48,4172.910952649752
49,4074.1529006598967
50,4000.943768995825
51,3926.6171966807683
52,3854.7373472201066
53,3643.3632583563585
54,3485.8208216462417
55,3366.5792328330417
56,3293.7968130409117
57,3166.7766112793374
58,3066.198811478105
59,3098.6864360369473
60,3086.7876981274094
61,2985.7692953132278
62,2878.0949337700495
63,2782.191907983262
64,2734.7484642586305
65,2607.113201862778
66,2497.823611118586
67,2506.3301593757355
68,2528.8033158441613
69,2372.679631817456
70,2254.8093619865094
71,2178.228494601978
72,2163.1899367709475
73,2076.1900768315486
74,1996.8194577876357
75,1965.2860779986556
76,1952.2959807980847
77,1639.6106470877367
78,1738.3574034771063
79,1774.9060097130698
80,1700.1380372343488
81,1555.7301998024566
82,1515.7424178752728
83,1573.9319589159588
84,1577.1775332331295
85,1522.8731174668324
86,1470.8504257707107
87,1468.0420624642334
88,1422.4230610974087
89,1397.6253927021633
90,1377.8897816150027
91,1334.447534902918
92,1308.0868651687267
93,1290.7538450731038
94,1286.0508863494745
95,1216.2686517111115
96,1135.941967299675
