,0
0,720.2340000000002
1,415.7870121144288
2,335.3156417099273
3,546.0812953404386
4,383.5169432750139
5,437.55273061126684
6,125.3361365197483
7,887.5764548146713
8,701.5963229518625
9,2354.485201908316
10,1302.1572747497164
11,1421.6625033974203
12,2061.111897761885
13,2813.9867114136387
14,3736.5670280937293
15,3759.419996150936
16,4511.184904895597
17,4610.55807066855
18,5055.105385265272
19,5604.7559970932725
20,5437.259743581704
21,5760.011283171448
22,5566.520708420014
23,6097.918809771437
24,5904.74376266872
25,5830.713453381786
26,6008.221468726058
27,6000.426607803818
28,5912.374754245878
29,5792.700976751581
30,5669.603669104769
31,5449.282419533304
32,5624.009156554516
33,5404.932450901478
34,5534.34331861805
35,5526.494207086361
36,5624.238349280261
37,5246.136674809035
38,5425.622305437495
39,4980.966836570803
40,5151.822487047422
41,5021.203390053793
42,5119.639738801686
43,5035.765395838513
44,4864.7913098654835
45,4606.378523741605
46,4516.172993518453
47,4341.27242988304
48,4161.482225994343
49,4049.7564140765485
50,3969.5765255672068
51,3892.233835624578
52,3827.3759874302714
53,3631.1858800143013
54,3473.9041138697135
55,3342.4689084357547
56,3269.377314753586
57,3138.910990949798
58,3039.2519061576954
59,3069.2924051419905
60,3062.4353213333857
61,2955.1356659339226
62,2844.670052102017
63,2748.249506362222
64,2695.7526653275413
65,2569.961534277639
66,2457.193033441626
67,2467.46187842315
68,2485.092375731253
69,2328.794139416745
70,2206.345499084414
71,2129.892040308361
72,2109.8224486863724
73,2023.2832607435148
74,1945.5854099940864
75,1913.8341940602563
76,1906.8173411229873
77,1618.8315972912642
78,1701.383160099241
79,1725.3134014860784
80,1649.2384310784166
81,1511.480640066161
82,1476.0660107324788
83,1528.9786575798692
84,1530.0134379951685
85,1478.323272675253
86,1429.847421252338
87,1416.8883145579716
88,1368.687837578893
89,1345.9463190080985
90,1326.8600772298207
91,1287.2536575042764
92,1255.7664434264873
93,1241.2180818506806
94,1234.9645303363955
95,1166.1465256249933
96,1090.001119808823
97,1043.6789111200271
98,1031.6525302735997
99,909.779329269054
100,1001.6234070880946
101,975.2202839701689
102,962.8291931589692
103,932.512352229304
104,884.3634025170446
105,834.3138521680999
106,816.4860402815842
107,822.4619097384698
108,798.2022738340044
109,769.0923203524816
110,747.1284956889803
111,730.1962917628013
112,688.3009547570542
113,685.9474220663442
114,655.0955269035355
115,630.5031045831997
116,573.0541007058392
117,387.7385357833761
118,560.8539107757474
119,534.7687520552962
120,423.4235072815805
121,485.886131243861
122,477.87520529889383
123,456.7175291061394
124,439.8702175849723
125,429.64870437087575
126,383.88035191293994
127,400.6224206181739
128,391.6841478974411
129,382.894571794717
130,373.2810588807119
131,310.824227761188
132,359.4541811586371
133,352.7700706986214
134,335.16590399850605
135,317.7165896430364
136,316.2827330113142
137,307.44098191537773
138,302.73353271525434
139,294.8277429885517
140,284.59113228800067
141,279.22030807371937
142,271.78652803147264
143,243.2302347927481
144,251.9129232933406
145,243.07255732400748
146,239.83567867262965
147,237.8512734789146
148,234.7606578633059
149,225.79897498947756
150,217.86374456709305
151,211.20703613562773
152,172.48140225009828
153,197.33000511056807
154,157.14169660773192
155,195.5421579506574
156,163.8082456875862
157,179.8743463566513
158,175.2497888378326
159,136.162378218821
160,156.0356934726931
161,149.063204820518
162,140.03896318601457
163,130.78841616500654
164,118.43656166935921
165,117.56668292864774
166,106.742263951287
167,109.12371723681058
168,92.41050690869841
169,102.1293375760789
170,102.65620662949031
171,102.70146034643531
172,99.72478176606101
173,83.83766382118263
174,94.93270243643678
175,92.57658468090067
176,88.55050247929212
177,87.42476269649083
178,84.20650802353055
179,83.84457909383586
180,82.36044852959915
181,79.66100311074358
182,74.95592484868028
183,70.51562946711748
184,62.816251800822485
185,23.179151646330542
186,58.47865254920601
187,59.60524573019913
188,58.322860275106386
189,60.78690912971806
190,58.05363286951619
191,55.0852835381412
192,51.945041066104885
193,49.67026247012349
194,40.149521426949235
195,40.354150924883385
196,48.2846075877052
197,49.06731409981109
198,45.12963575946693
199,43.71880500809468
200,41.70811560451542
201,40.52103645186388
202,32.62893144391912
203,39.6908023727436
204,38.60059568246696
205,37.04720249691648
206,34.06123820897601
207,30.58531219238671
208,18.806779482675502
209,27.29304974689687
210,28.069925369123148
211,14.520856558403388
212,24.393272213675893
213,23.487939015900828
214,24.503086607407337
215,23.83088130916545
216,21.98063547421553
217,21.607546989785977
218,23.11990904575732
219,21.304939448783546
220,14.765930487003333
221,20.421514535399666
222,12.834648970438039
223,16.113958720123676
224,17.542583678807972
225,16.441667166071927
226,16.555889822478058
227,15.831050993736135
228,15.694406254496878
229,14.612267703736997
230,13.01759393763738
231,11.773077386884498
232,13.19255759071349
233,11.573823800723721
234,11.747101212767282
235,12.785523152287071
236,13.640512629239725
237,11.58466604267007
238,11.198717640423316
239,10.47094724137715
240,10.833903827030658
241,10.565417292882483
242,10.341694227819149
243,10.080819616354486
244,9.538476538038935
245,8.924561219642712
246,8.801515981153681
247,9.946366981544898
248,8.680145747177443
249,9.255057417992871
250,8.443308554390004
251,6.697375636203524
252,5.859264030833816
253,5.422073848193003
254,6.305512540290737
255,6.834000366125961
256,3.373797285590565
257,6.751286223356095
258,6.080758208124944
259,5.535831481273981
260,5.869353372129752
261,5.455166311361298
262,5.878384099327459
263,5.814399146423141
264,6.005010818629462
265,5.146697933034374
266,4.119518420745912
267,1.9077563543173577
268,4.285742484117516
269,5.282612682357034
270,4.540257073375884
271,4.853927116869193
272,4.052354545205065
273,3.6833218462794104
274,3.0415090918258794
275,2.4233260782320953
276,2.848490494837245
277,2.7604307781472484
278,4.174527857752474
279,1.984022402736758
280,2.6218039952126624
281,2.8773885440196874
282,1.9250512579971104
283,1.8571943496594336
284,1.960835333970809
285,1.562600534141606
286,1.020594214170636
287,2.877296247181101
288,1.8871978637106843
289,2.134686097387731
290,2.5736974762419997
291,2.376905784866556
292,1.2895254204600792
293,2.484040298685956
294,2.1696675188743018
295,1.550172021412517
296,1.959452712306176
297,0.9016292423675444
298,1.9539512015250078
299,1.4308197532211266
300,2.62514844006736
301,1.992648311246755
302,1.8369926004895574
303,1.413113010654917
304,1.171749863562979
305,0.6301987627253313
306,0.8510413124564846
307,1.3325181979715948
308,1.6956931774082356
