,0
0,588.7990000000001
1,441.770655931236
2,357.5018563693761
3,564.2315304420624
4,375.38713812168737
5,434.5098968664881
6,190.19204663720527
7,847.4471556299636
8,793.5529064714756
9,2220.8761422355847
10,1228.3803350861106
11,1428.23870217017
12,1627.4081310835245
13,2360.823690986587
14,3370.085688510942
15,3293.353631366459
16,3913.919643367979
17,3579.752981791676
18,4458.917753445736
19,4656.443330212083
20,4894.456026388907
21,5201.474458844618
22,5226.869505834295
23,5844.1186033027725
24,5595.066811990706
25,5612.252596728365
26,5833.359664358181
27,5948.670033932127
28,5998.532802024652
29,5875.545239794154
30,5765.738330232452
31,5513.16918039787
32,5700.086769757941
33,5473.953868948125
34,5595.54362568959
35,5557.269018056781
36,5633.3922734885855
37,5253.354039662657
38,5396.812042085544
39,4938.836410106827
40,5156.4948139242815
41,5023.896125414753
42,5101.747984196303
43,4995.290663511965
44,4816.943746994098
45,4550.954741439565
46,4438.3087216850645
47,4255.68927597964
48,4081.027558940045
49,3971.6286782767966
50,3898.1563436503548
51,3819.8213342857807
52,3739.7966158013887
53,3524.3846799984644
54,3363.226726745153
55,3234.269013738801
56,3160.9670129842775
57,3043.009842210758
58,2945.5428398238987
59,2974.0636246463687
60,2962.33305488713
61,2859.658877930561
62,2751.0941558479362
63,2655.4687218562185
64,2611.2862795537385
65,2490.78799770774
66,2382.867205742107
67,2395.7091028908985
68,2413.9212627557345
69,2260.3619836414205
70,2140.331226693598
71,2066.6262333792292
72,2047.86429455866
73,1968.9697514706386
74,1893.7769176041613
75,1867.270042656796
76,1854.7495586629548
77,1556.030790700778
78,1644.9649794004124
79,1671.3213015249937
80,1598.3778774599705
81,1459.1627414305394
82,1423.335897315261
83,1477.4202149125313
84,1479.5386065683913
85,1428.5806864372985
86,1380.5676226681353
87,1373.0875437807288
88,1327.82300762005
89,1301.3130413742113
90,1280.0549774151186
91,1237.9450506339626
92,1209.9948391138846
93,1198.0333839855402
94,1193.6684178156945
95,1129.2015449959017
96,1054.4979185007617
97,1007.7112088213445
98,993.4577033843582
99,868.3069318176728
100,965.638647908817
101,939.289722891013
102,924.9001259062868
103,897.739991383821
104,851.5226931078074
105,802.7065671812525
106,785.944853384739
107,791.3925815655274
108,767.3622522832572
109,739.5001756686476
110,718.893707168675
111,701.8539896287946
112,657.7227302312818
113,655.4299339727393
114,625.7655225549294
115,601.1263674632866
116,544.3056950619358
117,358.1389904705805
118,534.5235409329663
119,510.4545468461316
120,397.9426259718065
121,461.8441345371007
122,455.2006544182775
123,433.69642588228174
124,415.92941682358804
125,406.8514965724158
126,361.7350343609685
127,379.3168102026499
128,370.8462681797174
129,364.079398966869
130,354.61333533751514
131,292.637745835639
132,339.22380832703084
133,334.42571996998834
