,0
0,711.6399999999996
1,419.01628283908366
2,327.5681086411869
3,552.3371739762778
4,383.54767920406886
5,435.8115870331097
6,126.57736348346948
7,887.7639175388015
8,703.1752348546804
9,2350.488338279625
10,1300.9816438115295
11,1422.872334993905
12,2061.96994501241
13,2815.6092329243643
14,3736.2966469294815
15,3760.6418996744706
16,4516.338265999858
17,4611.533950476572
18,5057.6614737129785
19,5607.78778876442
20,5440.4756101792855
21,5760.775049827621
22,5566.346300374079
23,6098.965610617973
24,5905.475914688406
25,5832.121571373007
26,6009.897572556234
27,6001.253212799061
28,5913.5009979882325
29,5795.5186725827825
30,5673.279610955528
31,5452.52209965311
32,5625.683433429979
33,5405.551063923605
34,5536.151484830642
35,5528.771714277981
36,5629.493163840795
37,5250.436849923258
38,5431.028961067505
39,4995.105112609559
40,5159.086543084007
41,5028.040324232329
42,5127.794787297748
43,5044.200737219284
44,4873.299307832744
45,4614.621330640132
46,4525.601031419718
47,4350.826259457433
48,4168.163563178793
49,4057.640396979344
50,3976.801972662784
51,3900.9543987882666
52,3837.4253528473805
53,3641.9567650477006
54,3480.360668870202
55,3351.4597842149565
56,3276.101794059284
57,3148.62390684572
58,3048.38007689496
59,3078.7596489855323
60,3071.5304829429356
61,2964.9914035509714
62,2852.2388608393526
63,2756.6300851399997
64,2705.5736770272824
65,2579.5356003009174
66,2466.8858784721992
67,2476.4156859495915
68,2494.2602008512954
69,2340.372692291087
70,2214.816371790438
71,2138.824063414464
72,2118.644853468295
73,2033.5304879819473
74,1953.7191794762703
75,1922.800424406523
76,1913.973056099469
77,1635.943202819376
78,1712.5301596501035
79,1733.8530161689037
80,1658.3040141715944
81,1524.2096436370714
82,1486.5941877237015
83,1537.7335503527495
84,1538.5730234195582
85,1488.471158190121
86,1439.5318896724698
87,1425.071078121356
88,1377.2206484173937
89,1353.5603381243052
90,1335.2748961988732
91,1295.1391670469384
92,1263.7343716644357
93,1248.4101595211528
94,1243.0864773432327
95,1175.0791717471734
96,1097.658089463954
97,1050.9353725895594
98,1037.7676724496148
99,919.2547496445642
100,1009.2180758100516
101,981.885901969721
102,969.2540373389717
103,939.292989461476
104,890.8269430043648
105,841.6631131599376
106,823.1593183921759
107,828.4407517006707
108,805.0904456087645
109,774.850984892282
110,752.391024237015
111,737.3839541996053
112,696.5735898173251
113,692.0462940349254
114,661.4208904505645
115,634.8912317571331
116,580.1382945369298
117,396.9030707040677
118,565.9701628311468
119,540.5428321077944
120,429.52009729880047
121,490.40473698510317
122,483.75010154306165
123,461.71391716688174
124,443.89472105734575
125,434.3596294835685
126,388.12491527746874
127,405.21694684600055
128,395.0078504968126
129,387.59322620452747
130,376.60901217329626
131,316.6215094711651
132,362.68902434336286
133,356.13250267386366
134,338.75912553411786
135,321.95659057673834
136,320.15552455001
137,311.3086883109249
138,306.7521025725838
139,297.65745185243276
140,288.3525635754004
141,282.386957342654
142,275.2568804095473
143,246.90821568845269
144,255.40417710168833
145,244.61674789420383
146,242.6046046283566
147,240.3346164292813
148,236.2980759036093
149,228.82094503899407
150,220.2982482494141
151,213.23284698691378
152,176.77588681488538
153,199.52654498690706
154,160.67625839373576
155,197.79201850050242
156,166.44368719765492
157,182.19940697180408
158,177.60582434441486
159,138.79900049884944
160,157.78491615738216
161,151.0062224448989
162,142.0578056681685
163,132.15362715093292
164,119.45903509977066
165,119.34760527596778
166,108.65616297733013
167,109.8569418283287
168,94.01102150945762
169,104.14784831816631
170,103.39244310077372
171,104.75779924916189
172,101.33169116587912
173,85.52866023501568
174,96.18135414845622
175,93.48283227076861
176,89.49165109559152
177,88.42280634784746
178,86.55442520418816
179,84.18392980112121
180,83.48306115590053
181,80.52223768967369
182,76.28809240404088
183,71.66382973276762
184,63.69494891311341
185,24.306800852402738
186,58.449134544573276
187,60.308105718245784
188,59.05894953624416
189,60.87877046889991
190,58.41425010714357
191,57.084804236665
192,52.09739435194486
193,50.27096819325778
194,41.51829970605673
195,41.427460184971665
196,49.31755919029562
197,48.48776801878954
198,46.685533277899395
199,44.395245917020176
200,42.43478663166496
201,41.400716164468506
202,32.338088161605604
203,39.6354098418162
204,39.30833590601976
205,38.090098580190535
206,34.346417098202416
207,31.708341138258508
208,18.448088084103777
209,27.34148280117014
210,27.477588285011837
211,14.50268134617371
212,25.570777139286726
213,24.710666454067475
214,24.598224920916717
215,24.328900199834152
216,21.953672222248695
217,22.6097465315844
218,22.619102488174114
219,20.831571346792455
220,15.312808741064801
221,20.14669979551089
222,13.156058820667578
223,16.644754478460893
224,18.060755406400393
225,16.860018138441106
226,16.664724095636057
227,16.113812612376055
228,15.260661739195681
229,14.799000357337588
230,13.150225780586043
231,12.59687721103094
232,12.85822223130234
233,12.612413697157015
234,12.358063883597698
235,13.347118286118922
236,12.908210172700754
237,12.380968605074589
238,11.073557904006275
239,11.205947215683805
240,10.272497626066727
241,11.041491103207154
242,10.548688107056062
243,10.300699914245557
244,10.375933597186446
245,9.263989899699066
246,8.331321335837135
247,9.136465511596699
248,8.451900716503872
249,9.307335965966846
250,8.161910221587961
251,7.522826622568147
252,5.805549609200692
253,5.969663601934701
254,5.846655027344969
255,6.956314114231822
256,3.230342147058264
257,6.224976832087531
258,6.7788711266725326
259,5.921633213796636
260,5.8821166641713925
261,5.266435254594914
262,6.041178412780856
263,5.97965949087147
264,5.760279519870571
265,5.761232858169061
266,4.851706149888829
267,1.6278191461164624
268,4.998546630231787
269,5.350017418523457
270,5.057552498420393
271,5.08393699965227
272,4.947015941781991
273,3.7021731486925127
274,2.768565844732389
275,3.1412051387409567
276,3.626056204549869
277,3.2681428176362584
278,3.652501342844982
279,1.8930183671539687
280,3.0157321408094853
281,2.704518970747438
282,1.7511643099690966
283,2.0370569525190487
284,1.9314550453608479
285,1.889633707579869
286,1.8633721021024534
287,2.7993333080431246
288,2.485023164051665
289,2.2651724110725135
290,2.787204920521283
291,2.407163678831749
292,0.06395715757464847
293,2.221027781563132
294,1.7266109202286253
295,1.595061647021609
296,1.580663875292593
297,1.5854056343753007
298,1.9496567647088379
299,2.0688876816349406
300,1.9694585742500048
301,2.2087156230568743
302,1.4409552226676137
303,1.4502598471966777
304,0.9950557079645874
305,1.3158008396534904
306,0.9115746490983063
307,1.3507836132829427
308,1.5307191235242936
309,1.33586459617529
310,1.3754051659904614
311,1.498256060599998
312,1.398236357855655
313,0.33602395376487904
314,0.5432633875469602
315,0.9067639661415615
316,0.6766508667392478
317,0.4985820327014436
318,0.019955374961249772
319,0.6240036233348004
320,1.0915248802369253
321,0.9676653715732587
322,0.9001429669911636
323,0.4783350487216752
324,0.9785561534558833
325,0.37946686809252456
326,0.3345408066725946
327,0.7303464520417772
328,0.7175443117445437
329,0.21066638680741717
330,0.5862011601041572
331,0.7273023003850505
332,0.3118293678480978
333,0.8997135201247358
334,0.3518803112047538
335,0.9024068482584782
336,0.7103857327744298
337,0.672640034060269
338,1.0151639209722914
339,0.48413048386477575
340,0.6801098055656062
341,0.7258900791682479
342,0.6186283165875262
343,0.6437418108781747
344,0.0915550549436194
345,0.6964621020352671
346,0.3276765257713622
347,0.2363322991816229
348,0.16685385371965775
349,0.2543739959264241
350,0.9603497107737322
