1170.000,-0.015
1170.050,-0.013
1170.100,-0.046
1170.150,-0.027
1170.200,-0.036
1170.250,-0.027
1170.300,0.015
1170.350,-0.005
1170.400,-0.005
1170.450,-0.005
1170.500,0.020
1170.550,0.009
1170.600,0.027
1170.650,0.027
1170.700,0.043
1170.750,0.008
1170.800,0.025
1170.850,0.006
1170.900,-0.004
1170.950,0.004
1171.000,0.031
1171.050,-0.010
1171.100,0.019
1171.150,-0.017
1171.200,0.012
1171.250,-0.002
1171.300,0.012
1171.350,0.003
1171.400,0.015
1171.450,0.035
1171.500,0.031
1171.550,0.014
1171.600,0.007
1171.650,0.016
1171.700,0.018
1171.750,0.038
1171.800,0.060
1171.850,0.070
1171.900,0.058
1171.950,0.052
1172.000,0.097
1172.050,0.091
1172.100,0.101
1172.150,0.087
1172.200,0.080
1172.250,0.107
1172.300,0.075
1172.350,0.126
1172.400,0.096
1172.450,0.130
1172.500,0.164
1172.550,0.178
1172.600,0.215
1172.650,0.257
1172.700,0.325
1172.750,0.367
1172.800,0.427
1172.850,0.440
1172.900,0.448
1172.950,0.450
1173.000,0.449
1173.050,0.488
1173.100,0.449
1173.150,0.375
1173.200,0.264
1173.250,0.115
1173.300,-0.108
1173.350,-0.332
1173.400,-0.612
1173.450,-0.953
1173.500,-1.302
1173.550,-1.685
1173.600,-2.129
1173.650,-2.586
1173.700,-3.110
1173.750,-3.662
1173.800,-4.313
1173.850,-4.967
1173.900,-5.741
1173.950,-6.550
1174.000,-7.505
1174.050,-8.493
1174.100,-9.593
1174.150,-10.765
1174.200,-12.029
1174.250,-13.414
1174.300,-14.862
1174.350,-16.414
1174.400,-17.988
1174.450,-19.650
1174.500,-21.380
1174.550,-23.080
1174.600,-24.848
1174.650,-26.635
1174.700,-28.504
1174.750,-30.405
1174.800,-32.401
1174.850,-34.498
1174.900,-36.721
1174.950,-39.161
1175.000,-41.800
1175.050,-44.697
1175.100,-47.906
1175.150,-51.499
1175.200,-55.498
1175.250,-59.916
1175.300,-64.697
1175.350,-69.883
1175.400,-75.385
1175.450,-81.144
1175.500,-86.942
1175.550,-92.561
1175.600,-97.531
1175.650,-101.259
1175.700,-102.768
1175.750,-100.466
1175.800,-92.145
1175.850,-74.804
1175.900,-45.011
1175.950,0.455
1176.000,63.337
1176.050,142.268
1176.100,231.356
1176.150,320.060
1176.200,394.848
1176.250,443.093
1176.300,457.148
1176.350,437.585
1176.400,391.994
1176.450,331.571
1176.500,266.172
1176.550,202.173
1176.600,142.566
1176.650,88.537
1176.700,40.792
1176.750,-0.382
1176.800,-35.308
1176.850,-64.834
1176.900,-89.488
1176.950,-109.654
1177.000,-125.596
1177.050,-138.101
1177.100,-147.691
1177.150,-154.667
1177.200,-159.032
1177.250,-160.825
1177.300,-160.200
1177.350,-157.108
1177.400,-151.557
1177.450,-143.928
1177.500,-134.754
1177.550,-124.603
1177.600,-114.199
1177.650,-104.345
1177.700,-95.613
1177.750,-88.082
1177.800,-81.586
1177.850,-75.771
1177.900,-70.120
1177.950,-64.355
1178.000,-58.263
1178.050,-52.079
1178.100,-45.948
1178.150,-39.955
1178.201,-34.353
1178.251,-29.432
1178.301,-25.144
1178.351,-21.464
1178.401,-18.398
1178.451,-15.843
1178.501,-13.489
1178.551,-11.163
1178.601,-8.963
1178.651,-6.988
1178.701,-5.150
1178.751,-3.432
1178.801,-1.795
1178.851,-0.025
1178.901,1.919
1178.951,3.987
1179.001,6.151
1179.051,8.454
1179.101,10.916
1179.151,13.489
1179.201,16.328
1179.251,19.475
1179.301,22.742
1179.351,25.755
1179.401,28.080
1179.451,29.362
1179.501,29.627
1179.551,29.052
1179.601,28.028
1179.651,26.793
1179.701,25.550
1179.751,24.262
1179.801,23.002
1179.851,21.801
1179.901,20.805
1179.951,20.021
1180.001,19.484
1180.051,19.090
1180.101,18.545
1180.151,17.691
1180.201,16.421
1180.251,14.765
1180.301,12.814
1180.351,10.938
1180.401,9.350
1180.451,8.117
1180.501,7.392
1180.551,6.992
1180.601,6.833
1180.651,6.686
1180.701,6.486
1180.751,6.164
1180.801,5.719
1180.851,5.203
1180.901,4.736
1180.951,4.308
1181.001,3.857
1181.051,3.405
1181.101,2.926
1181.151,2.373
1181.201,1.897
1181.251,1.628
1181.301,1.573
1181.351,1.597
1181.401,1.406
1181.451,0.960
1181.501,0.319
1181.551,-0.303
1181.601,-0.678
1181.651,-0.720
1181.701,-0.487
1181.751,-0.164
1181.801,0.066
1181.851,0.074
1181.901,-0.099
1181.951,-0.460
1182.001,-0.885
1182.051,-1.384
1182.101,-1.884
1182.151,-2.387
1182.201,-2.824
1182.251,-3.078
1182.301,-2.989
1182.351,-2.631
1182.401,-2.187
1182.451,-1.914
1182.501,-2.020
1182.551,-2.366
1182.601,-2.742
1182.651,-3.001
1182.701,-2.978
1182.751,-2.745
1182.801,-2.390
1182.851,-1.936
1182.901,-1.514
1182.951,-1.166
1183.001,-0.941
1183.051,-0.833
1183.101,-0.741
1183.151,-0.669
1183.201,-0.681
1183.251,-0.820
1183.301,-1.209
1183.351,-1.712
1183.401,-2.137
1183.451,-2.371
1183.501,-2.203
1183.551,-1.710
1183.601,-1.033
1183.651,-0.454
1183.701,-0.099
1183.751,0.012
1183.801,-0.055
1183.851,-0.120
1183.901,-0.025
1183.951,0.293
1184.001,0.689
1184.051,1.150
1184.101,1.673
1184.151,2.308
1184.201,3.283
1184.251,4.458
1184.301,5.634
1184.351,6.501
1184.401,6.821
1184.451,6.580
1184.501,5.869
1184.551,4.921
1184.601,3.874
1184.651,2.840
1184.701,1.771
1184.751,0.615
1184.801,-0.735
1184.851,-2.097
1184.901,-3.209
1184.951,-3.958
1185.001,-4.162
