,0
0,468.80399999999963
1,346.0462312928652
2,462.10066706499475
3,469.1966562133873
4,488.01565226283594
5,589.5496553712318
6,366.8663428403977
7,603.0028521873421
8,481.9934818180939
9,1826.2056507956038
10,1471.735733474519
11,1951.8902824229788
12,1464.7665621237475
13,1519.8012754582958
14,2714.0345093275846
15,3353.0387198408
16,4060.2552600350477
17,3627.2259340801625
18,3712.1162374260743
19,4355.884735832649
20,4660.819415955706
21,5125.800317385383
22,4934.734856140229
23,5324.943600682436
24,5311.990910096559
25,5370.5565339412315
26,5513.855382568271
27,5396.140747027502
28,5258.049582146929
29,5204.667205909325
30,5272.277379922362
31,5216.328780775143
32,5405.535030987517
33,5044.92814355779
34,5024.005216034609
35,4962.030757136014
36,5113.772644665465
37,4878.994675704846
38,5133.131232831721
39,4721.001362480624
40,4948.708045344453
41,4819.853105463193
42,4839.85436196975
43,4675.710785644493
44,4521.708442501731
45,4343.293654011301
46,4336.798687623892
47,4199.2393182312135
48,4011.3116484742427
49,3810.643976373587
50,3647.292903835407
51,3526.305653890581
52,3475.0009207978133
53,3318.887423342752
54,3240.9086877000427
55,3126.808755522177
56,3009.966225788933
57,2822.597544157142
58,2673.6182347328077
59,2670.5482569350957
60,2677.944307195687
61,2626.4295580805483
62,2538.2263953267097
63,2428.9687417915084
64,2309.0480203977945
65,2101.2427206863113
66,1898.867563269732
67,1773.2455538225265
68,1825.1778502562609
69,1906.3802608356118
70,1905.0489430883476
71,1862.403105003411
72,1819.0513360173895
73,1713.7706977621674
74,1627.4145305943096
75,1606.0218474046055
76,1626.9700968618615
77,1362.8883183630592
78,1477.5536401636516
79,1500.839862538977
80,1409.41948122522
81,1241.6907374317643
82,1196.6560413848192
83,1254.1808553435235
84,1274.674649394459
85,1248.4150068987626
86,1218.9689594387887
87,1215.317773342844
88,1154.0878364390474
89,1109.5418906739485
90,1076.629943326308
91,1046.549355619922
92,1033.3965943741828
93,1030.3274983905617
94,1026.1228766011393
95,961.2149610338678
96,884.5117709318415
97,841.1346870073933
98,830.3268322637205
99,719.5679069514799
100,819.78193150732
101,797.3470589012059
102,773.0770189829215
103,731.0236049335188
104,676.1574771334467
105,628.9272552187493
106,621.2196898043225
107,636.097070572142
108,627.7645255512904
109,609.9986023996665
110,584.676859453109
111,556.4517166732129
112,507.03733603358756
113,501.5536290535233
114,481.9186302480219
115,468.9620561984935
116,424.59915639178257
117,267.45968888104034
118,414.37341833362126
119,387.13467566776814
120,286.57492422158634
121,336.6117353983216
122,333.558695899177
123,320.63008277843556
124,309.19268482130514
125,302.7461763465214
126,262.1993995941919
127,272.2397424942802
128,260.2708262467534
129,250.72228583913716
130,240.414422328817
131,191.5194782215386
132,220.68329550947595
133,210.0438063443179
134,197.31958984030987
135,190.1692818886012
136,194.39661806590917
137,189.6528508269556
138,186.25002843082646
139,179.3674804572976
140,170.49610182447978
141,163.70849634071334
142,155.47649653559318
143,131.74440542657462
144,132.94293281761642
145,124.66255149893978
146,126.13995084943755
147,130.56358214045514
148,132.9352579782874
149,128.04213674336165
150,124.38516681190686
151,118.84643235091343
152,95.09048847895843
153,111.36676293943457
154,85.67198406050397
155,108.61000514762884
156,87.2505900278846
157,94.79740959943165
158,90.86875130396974
159,66.34507592580658
160,78.7795171464893
161,75.75838966524023
162,71.11966943084008
163,67.19725607143022
164,58.93538278056221
165,57.16287221007276
166,48.452388843357205
167,48.243520281789614
168,38.923310708840006
169,43.21138200531796
170,43.33506344363381
171,44.35385913740674
172,41.93892697282326
173,34.24779234742802
174,36.43446050170215
175,32.550284021462055
176,29.214973388312032
177,27.003756920194974
178,25.558166507796546
179,24.4409301213389
180,23.03465943370926
181,21.137208607740963
182,18.466567418494556
183,15.767277472914714
184,12.396350365043567
185,4.770954663452238
186,9.746207632636763
187,10.815493338304654
188,12.651807176318076
189,15.872945651165137
190,18.107530895146326
191,19.782192544426245
192,18.54614151462067
193,17.06773870650511
194,14.01527283256729
195,12.225209511733024
196,15.05440469252533
