,Data
0,1.2597742280372835
1,0.7979573005078218
2,1.2141669339459584
3,0.7451804258222465
4,1.3729198517641896
5,1.430275128137995
6,1.9967134233951782
7,0.5271877227655497
8,0.8228675988125663
9,0.8600793758553568
10,1.2995463398337923
11,1.4463632566966649
12,0.9694814185364514
13,0.7652494533431109
14,0.8505283213611008
15,0.9815075173562844
16,1.1456068998770637
17,1.081059538086062
18,0.9083801216967812
19,0.8913735565460014
20,0.9624582124894658
21,0.9856428920754863
22,0.9578317086201356
23,0.9477954862152936
24,0.9800296256344293
25,1.0013866308016102
26,0.986230911558418
27,0.9451770721894295
28,0.9286964231713242
29,0.9350349070010981
30,0.961468766213637
31,0.9896057900827353
32,0.993247865586591
33,0.9733408428271351
34,0.951413352144679
35,0.933123932666929
36,0.9305055802734562
37,0.9457023518092633
38,0.9699907462613182
39,0.9876792271554955
40,0.9823362820552907
41,0.9655927486554755
42,0.945697463844642
43,0.9293995886809651
44,0.9287612762274825
45,0.9424448734099112
46,0.9684968298591773
47,0.9868322793931673
48,0.985841451835948
49,0.9665398556756549
50,0.9418302434602494
51,0.9231087518703854
52,0.9217847742424906
53,0.9398158871331632
54,0.9645704932067556
55,0.9830635620370992
56,0.9828518146419563
57,0.961411405524264
58,0.9340814154615676
59,0.9176639374454892
60,0.9177443495395811
61,0.9342335646894114
62,0.9580320029975419
63,0.9721963987149425
64,0.9671336927358999
65,0.9449116214542228
66,0.9158093489381506
67,0.9004748609744658
68,0.909498745263244
69,0.9306659330350578
70,0.9543440646022993
71,0.9672762865094678
72,0.9599154060348868
73,0.9357042509337975
74,0.9116122866807791
75,0.9005437941796467
76,0.9064295838537995
77,0.9332578686366244
78,0.953963895149279
79,0.9656831512851715
80,0.956182234438405
81,0.9311422273178591
82,0.9074001695287799
83,0.8896545661629911
84,0.8959875962706592
85,0.9184682542464123
86,0.9451006474316795
87,0.9560529105258468
88,0.9455868774297953
89,0.9180935594160706
90,0.8931687054934041
91,0.8822034883650113
92,0.8862129297893733
93,0.9050481817919037
94,0.9259841804141352
95,0.9359148786924097
96,0.9290934892997048
97,0.9088723401634274
98,0.886959852321219
99,0.8826492319611151
100,0.8838361242477679
101,0.8965844963806312
102,0.9080870738320928
103,0.9071977374192266
104,0.8874906389041364
105,0.8649116251533778
106,0.8506922843372204
107,0.8543063444380866
108,0.8723722299771295
109,0.8941747812235481
110,0.9079983156341327
111,0.9049140649834445
112,0.8842099407519521
113,0.8606162676336993
114,0.848495221874601
115,0.8512139837639787
116,0.8678282557360164
117,0.9085021080576776
118,0.9066060859105115
119,0.9005311276019884
120,0.8738025603765407
121,0.8543000797206208
122,0.8327819815965889
123,0.8291393640801628
124,0.848286149545119
125,0.8748225797004334
126,0.8885071762526912
127,0.8848619354298347
128,0.8631619582784091
129,0.8335921770925561
130,0.8145878009524088
131,0.818736566292592
132,0.8243228956879975
133,0.8364308128938944
134,0.8410692309760082
135,0.8470532358004086
136,0.8300398297665618
137,0.8114608074823539
138,0.7984007666293056
139,0.7946271598150008
140,0.8057075268437427
141,0.8139557470519978
142,0.8136240275213031
143,0.7941446714101656
144,0.764371623024199
145,0.7394331164414784
146,0.7172887443541919
147,0.6975983099295379
148,0.6710643323451222
149,0.6357568314943087
150,0.5837993497994133
151,0.5082204325085675
152,0.4800292540073353
153,0.5302101842111466
154,0.6200651564039777
155,0.6626785026082868
156,0.7050610449527687
157,0.7143929119030016
158,0.711625995049179
159,0.7111764885647565
160,0.688763012390366
161,0.6717452663497574
162,0.6607017084234168
163,0.6409053305015783
164,0.6026997232553649
165,0.5448604315292686
166,0.4748981422333737
167,0.3961620231457524
168,0.3458673279322753
169,0.3007364779971226
170,0.2990630461115464
171,0.32175258143635144
172,0.3876678420999743
173,0.4343297516117433
174,0.4437310369490015
175,0.43625824615724607
176,0.42967055552834843
177,0.4463952853158789
178,0.48778801810281397
179,0.5470487963763372
180,0.5955856730812068
181,0.6432550458377945
182,0.6978035985370783
183,0.6972036866944114
184,0.6931558519021627
185,0.6639693542240709
186,0.6568971725751829
187,0.6646488232792422
188,0.6764952247463432
189,0.7037954343439227
190,0.7274908822056536
191,0.7305302192694765
192,0.72031331173822
193,0.6862670192830381
194,0.6635676058814028
195,0.6623805627223487
196,0.6663398146324012
197,0.6649197025909861
198,0.675665678804149
199,0.6799689256501346
200,0.6812894197721495
201,0.6456426239188546
202,0.6440686451700418
203,0.619597603823518
204,0.6185449678043126
205,0.6014375234274885
206,0.6128987539882629
207,0.6103734440645536
208,0.6179594405796403
209,0.5964309585682418
210,0.5553936600589631
211,0.5383340058343982
212,0.5227032259890314
213,0.5007627524912808
214,0.5080429808861121
215,0.5315294341797328
216,0.49647954076930406
217,0.514980040672071
218,0.4858232262794992
219,0.40971486578516236
220,0.4003501917699461
221,0.3051532641217352
222,0.2940256457946021
223,0.27830976603894936
224,0.3385541834271545
225,0.3274526427474067
226,0.3881837350639041
227,0.42818464638210746
228,0.38475288874655283
229,0.3487397663793185
230,0.25713691753165224
231,0.26200079937527276
232,0.24736869871871367
233,0.31883047310086104
234,0.37475032884644666
235,0.31367549292722957
236,0.3109181640717665
237,0.3660334736610297
238,0.35548105073937086
239,0.26771830702174865
240,0.21465104405304464
241,0.23880908416470217
242,0.32119367194402115
243,0.38119786698649943
244,0.4668279410740606
245,0.4946577132405548
246,0.46283491255682635
247,0.40929713163844716
248,0.4074277090134197
249,0.20560993117673154
250,0.3406150984792404
251,0.3442362284949747
252,0.38099924126072726
253,0.4226323410332069
254,0.440180180971671
255,0.4165981039984207
256,0.32745999893582245
257,0.2317917007030816
258,0.19947535482502288
259,0.2959594489594848
260,0.3200779239861245
261,0.4199692552324888
262,0.4147719164065598
263,0.41083273956643673
264,0.3837382066956242
265,0.292253861983669
266,0.07279179782711728
267,0.4205541477647815
268,0.15118643910835114
269,0.35401268116396284
270,0.3236705913290799
271,0.4246641844446942
272,0.465093630901227
273,0.18519259608402186
274,0.2711975718422026
275,0.15159005945011092
276,0.07709921203294523
277,0.2844466643576292
278,0.4217782562089659
279,0.5832087886591966
280,0.44772181314138426
281,0.6569243605364558
282,0.5626307323841162
283,0.5920257936104738
284,0.48430974885430733
285,0.3407360203066804
286,0.21010479039409127
287,0.3629626928434537
288,0.6434193949305927
289,0.287458301432631
290,0.6883093427733293
291,0.4355741537409187
292,2.0194933873139393
293,0.33726654782726967
294,0.3180021004230596
295,0.10564424837993999
296,0.5950693508008359
297,0.5626007662661655
298,0.20280838064081746
299,0.7285480425047548
300,0.6747535524901642
301,0.6436832569919869
302,0.6357090406736752
303,0.30012906489264424
304,0.6727089410205978
305,0.6327610535054532
306,0.5488253082664032
307,0.7657507580999037
308,0.6100709888454154
309,0.43393941127452945
310,1.722029194675283
311,1.045502560576507
312,0.48287528845774563
313,0.7894848044982785
314,0.8587055867813268
315,1.7598829570364816
316,2.6850535013986767
317,1.1382047669875455
318,2.540572124455585
319,0.5938259420058476
320,0.630724546941376
321,3.031154477928623
322,1.6383152040816633
323,5.613481500598945
324,1.6891092389782059
325,1.2678167717136732
326,0.15921926207281162
327,0.6108228373576132
328,1.2669907338238007
329,1.338765725115413
330,1.90277586549526
331,2.125575557782899
332,2.4909505808245807
333,1.3274419311623773
334,2.743586901823809
335,0.4475406868937939
336,1.206161762251798
337,0.3124406645183785
338,0.8564271706241252
339,1.3796811120827008
340,24.14583332518806
341,0.7866716846300963
342,2.913231807206017
343,0.5817605051553825
344,0.13047989370638902
345,0.37140085537501183
346,1.2197705589864458
347,1.6604098487144552
348,1.5456400122883698
349,2.417855725126757
350,1.277581576235982
351,1.548901013951759
352,1.3380891865064253
353,0.5416232334044904
354,0.7809335062750521
355,3.7263114957147803
356,0.49235261644630457
357,0.6746554061014137
358,2.422274155458026
359,0.6549753142793008
360,2.6741503645634013
361,1.2013096298603456
362,0.45109604193826336
363,0.596144266261902
364,1.3812297026933154
365,0.830387968308085
366,0.8191984937096245
367,1.0412378250719296
368,0.9767573004172582
369,1.4738078360260165
370,1.4999997364127398
371,0.6402815865611359
372,0.7756784344917921
373,1.077211814682118
374,0.7177811747787266
375,0.8403375556842368
376,0.22925503771165465
377,0.9949978120444778
378,1.125086979370535
379,1.6166676376829165
380,1.6122529824602971
381,0.6321250640397171
382,0.5616514508659184
383,0.49348295410143306
384,0.5721931206515138
385,0.529756758835332
386,3.193846170847598
387,1.8536949858180891
388,1.1194905075665265
389,0.6692799803529086
390,0.9977200393576274
391,1.001336346503405
392,2.060355783127407
393,7.224328627421213
394,0.8511232220912494
395,4.437418908072572
396,1.006493579560176
397,1.315619113361116
398,1.048115342748751
399,3.409919218096852
400,1.9162105121129667
401,0.9961298453134272
402,1.2065210768607124
403,0.47443325736547903
404,1.239088612350889
405,0.15966460088334866
406,1.1798579568755627
407,1.0047445065300418
408,1.5924139676160332
409,1.3143096646350236
410,0.752135864294144
411,1.209702449573639
412,0.8932351626818633
413,0.9583627182591719
414,2.332748801803107
415,1.4605600316936416
416,1.9550467703522503
417,0.48783470129661877
418,2.056734864931266
419,2.1498154970541323
420,1.5090350580535716
421,1.2471821389220437
422,2.655687938415732
423,1.3033205186644936
424,1.2776466462684086
425,1.1875585658938732
426,1.4472452000612979
427,0.5334636899071579
428,1.8751181578827636
429,1.5713716797067032
430,0.6427364057405986
431,3.3666101475517514
432,0.8028198687017324
433,6.201190470218283
434,2.2634305683778493
435,0.6412333761572927
436,1.3671682487832195
437,1.662218705063332
438,0.4809992295514519
439,0.5333098384819962
440,10.493408844263973
441,1.1433968360784181
